"HEROP_ID","GEOID","OtpCtTmDr","OtpCtTmDr2","OtpTmDrP","OtpTmDrP2","OtpAvTmDr","OtpAvTmDr2"
"050US40047","40047",0,0,0,0,60.79,121.59
"050US40049","40049",0,0,0,0,46.01,92.01
"050US40051","40051",10,0,66.67,0,27.41,54.81
"050US40053","40053",0,0,0,0,50.28,100.57
"050US40055","40055",0,0,0,0,NA,NA
"050US40057","40057",0,0,0,0,NA,NA
"050US40059","40059",0,0,0,0,NA,NA
"050US40061","40061",0,0,0,0,56.53,113.07
"050US40063","40063",0,0,0,0,47.94,95.88
"050US40065","40065",0,0,0,0,62.91,125.82
"050US40067","40067",0,0,0,0,46.23,92.46
"050US40069","40069",1,0,25,0,37.84,75.68
"050US40071","40071",11,7,100,63.64,11.71,23.41
"050US40073","40073",0,0,0,0,53.8,107.6
"050US40075","40075",0,0,0,0,58.53,117.07
"050US40077","40077",0,0,0,0,48.78,97.55
"050US40079","40079",3,1,25,8.33,43.31,86.63
"050US40081","40081",0,0,0,0,52.54,105.08
"050US40083","40083",3,0,23.08,0,55.37,110.74
"050US40085","40085",2,0,66.67,0,25.06,50.12
"050US40087","40087",6,0,66.67,0,30.06,60.12
"050US40089","40089",0,0,0,0,81.54,163.08
"050US40091","40091",1,0,12.5,0,40.71,81.42
"050US40093","40093",0,0,0,0,88.15,176.3
"050US40095","40095",4,0,66.67,0,31.1,62.19
"050US40097","40097",2,0,20,0,39.63,79.26
"050US40099","40099",1,0,20,0,31.44,62.89
"050US40101","40101",3,0,15,0,37.15,74.29
"050US40103","40103",1,0,25,0,34.51,69.03
"050US40105","40105",2,0,50,0,32.58,65.15
"050US40107","40107",0,0,0,0,58.97,117.94
"050US40109","40109",266,246,100,92.48,8.03,16.06
"050US40111","40111",0,0,0,0,44.13,88.27
"050US40113","40113",8,2,61.54,15.38,27.62,55.24
"050US40115","40115",9,7,100,77.78,9.19,18.39
"050US40117","40117",1,0,20,0,37.18,74.36
"050US40119","40119",0,0,0,0,48.28,96.56
"050US40121","40121",11,6,78.57,42.86,20.1,40.2
"050US40123","40123",0,0,0,0,61.14,122.28
"050US40125","40125",4,0,20,0,36.72,73.45
"050US40127","40127",0,0,0,0,59.2,118.4
"050US40129","40129",0,0,0,0,NA,NA
"050US40131","40131",22,2,78.57,7.14,24.82,49.64
"050US40133","40133",0,0,0,0,55.62,111.23
"050US40135","40135",8,4,66.67,33.33,21.93,43.85
"050US40137","40137",1,0,9.09,0,39.74,79.47
"050US40139","40139",0,0,0,0,NA,NA
"050US40141","40141",0,0,0,0,54.68,109.36
"050US40143","40143",208,183,100,87.98,8.56,17.11
"050US40145","40145",23,14,92,56,16.91,33.82
"050US40147","40147",14,12,100,85.71,9.07,18.14
"050US40149","40149",0,0,0,0,77.21,154.42
"050US40151","40151",0,0,0,0,NA,NA
"050US40153","40153",0,0,0,0,NA,NA
"050US41001","41001",0,0,0,0,84.9,169.8
"050US41003","41003",19,5,86.36,22.73,19.57,39.13
"050US41005","41005",80,62,91.95,71.26,13.43,26.85
"050US41007","41007",5,2,45.45,18.18,27.42,54.83
"050US41009","41009",3,1,27.27,9.09,33.34,66.67
"050US41011","41011",14,11,66.67,52.38,21.62,43.23
"050US41013","41013",1,0,14.29,0,48.44,96.88
"050US41015","41015",0,0,0,0,89.38,178.76
"050US41017","41017",38,25,84.44,55.56,16.1,32.21
"050US41019","41019",21,15,72.41,51.72,23.84,47.68
"050US41021","41021",0,0,0,0,NA,NA
"050US41023","41023",0,0,0,0,NA,NA
"050US41025","41025",0,0,0,0,NA,NA
"050US41027","41027",0,0,0,0,62.74,125.47
"050US41029","41029",46,34,88.46,65.38,13.67,27.35
"050US41031","41031",0,0,0,0,52.7,105.39
"050US41033","41033",18,14,81.82,63.64,16.23,32.46
"050US41035","41035",0,0,0,0,82.38,164.76
"050US41037","41037",0,0,0,0,NA,NA
"050US41039","41039",79,68,85.87,73.91,14.66,29.32
"050US41041","41041",0,0,0,0,73.8,147.61
"050US41043","41043",22,13,78.57,46.43,19.85,39.71
"050US41045","41045",0,0,0,0,47.49,94.97
"050US41047","41047",63,48,96.92,73.85,10.2,20.41
"050US41049","41049",0,0,0,0,61.18,122.36
"050US41051","41051",196,195,99.49,98.98,5.92,11.83
"050US41053","41053",15,8,93.75,50,15.36,30.72
"050US41055","41055",0,0,0,0,NA,NA
"050US41057","41057",0,0,0,0,60.16,120.32
"050US41059","41059",9,3,50,16.67,28.82,57.64
"050US41061","41061",0,0,0,0,66.65,133.3
"050US41063","41063",0,0,0,0,NA,NA
"050US41065","41065",0,0,0,0,76.31,152.63
"050US41067","41067",129,101,96.27,75.37,12.31,24.63
"050US41069","41069",0,0,0,0,NA,NA
"050US41071","41071",8,0,42.11,0,32.41,64.83
"050US42001","42001",23,9,85.19,33.33,19.76,39.52
"050US42003","42003",394,332,100,84.26,8.43,16.85
"050US42005","42005",15,5,78.95,26.32,22.63,45.26
"050US42007","42007",53,44,100,83.02,10.31,20.62
"050US42009","42009",2,1,16.67,8.33,36.94,73.88
"050US42011","42011",107,85,100,79.44,10.27,20.55
"050US42013","42013",38,29,100,76.32,11.43,22.87
"050US42015","42015",7,1,46.67,6.67,34.43,68.85
"050US42017","42017",147,135,100,91.84,7.97,15.94
"050US42019","42019",45,29,95.74,61.7,12.55,25.11
"050US42021","42021",37,23,88.1,54.76,16.79,33.59
"050US42023","42023",0,0,0,0,69.17,138.35
"050US42025","42025",12,1,70.59,5.88,26.88,53.77
"050US42027","42027",34,22,82.93,53.66,17.17,34.33
"050US42029","42029",124,85,100,68.55,12.02,24.04
"050US42031","42031",0,0,0,0,58.68,117.35
"050US42033","42033",10,1,50,5,31.6,63.2
"050US42035","42035",2,0,20,0,48.08,96.16
"050US42037","42037",3,0,18.75,0,31.44,62.88
"050US42039","42039",18,8,78.26,34.78,19.03,38.05
"050US42041","42041",45,32,81.82,58.18,16.47,32.95
"050US42043","42043",60,43,89.55,64.18,14.25,28.49
"050US42045","42045",152,149,100,98.03,6.78,13.56
"050US42047","42047",0,0,0,0,52.44,104.88
"050US42049","42049",72,53,98.63,72.6,10.02,20.03
"050US42051","42051",35,16,97.22,44.44,16.27,32.54
"050US42053","42053",0,0,0,0,63.81,127.63
"050US42055","42055",20,1,60.61,3.03,28.98,57.96
"050US42057","42057",0,0,0,0,44.57,89.14
"050US42059","42059",8,2,80,20,22.45,44.9
"050US42061","42061",6,0,46.15,0,36.01,72.01
"050US42063","42063",20,7,83.33,29.17,22.59,45.18
"050US42065","42065",0,0,0,0,48.9,97.8
"050US42067","42067",4,1,66.67,16.67,29.54,59.08
"050US42069","42069",60,46,100,76.67,10.44,20.88
"050US42071","42071",116,83,100,71.55,10.86,21.71
"050US42073","42073",28,19,100,67.86,11.72,23.45
"050US42075","42075",33,28,100,84.85,9.4,18.8
"050US42077","42077",81,64,100,79.01,11.38,22.76
"050US42079","42079",101,80,100,79.21,9.46,18.93
"050US42081","42081",29,23,90.62,71.88,11.46,22.92
"050US42083","42083",7,5,58.33,41.67,22.47,44.95
"050US42085","42085",34,18,97.14,51.43,14.41,28.83
"050US42087","42087",12,8,92.31,61.54,13.72,27.43
"050US42089","42089",43,15,84.31,29.41,19.91,39.82
"050US42091","42091",219,206,100,94.06,8.79,17.57
"050US42093","42093",4,0,100,0,23.47,46.94
"050US42095","42095",73,56,98.65,75.68,10.99,21.98
"050US42097","42097",24,14,96,56,14.24,28.47
"050US42099","42099",6,0,60,0,30.96,61.93
"050US42101","42101",408,408,100,100,3.3,6.59
"050US42103","42103",9,2,36,8,31.6,63.2
"050US42105","42105",0,0,0,0,65.36,130.72
"050US42107","42107",28,3,66.67,7.14,26.07,52.13
"050US42109","42109",1,0,12.5,0,38.1,76.2
"050US42111","42111",11,3,45.83,12.5,30.13,60.26
"050US42113","42113",0,0,0,0,41.28,82.57
"050US42115","42115",4,0,33.33,0,34.63,69.27
"050US42117","42117",0,0,0,0,49.39,98.78
"050US42119","42119",7,1,63.64,9.09,24.43,48.86
"050US42121","42121",0,0,0,0,46.34,92.68
"050US42123","42123",3,0,23.08,0,38.54,77.08
"050US42125","42125",62,46,100,74.19,10.51,21.01
"050US42127","42127",7,0,41.18,0,35.42,70.85
"050US42129","42129",111,58,98.23,51.33,14.74,29.48
"050US42131","42131",3,0,42.86,0,34.27,68.53
"050US42133","42133",106,71,98.15,65.74,12.7,25.39
"050US44001","44001",11,8,100,72.73,12.52,25.05
"050US44003","44003",39,35,100,89.74,9.29,18.58
"050US44005","44005",22,21,95.65,91.3,5.59,11.17
"050US44007","44007",145,138,100,95.17,4.33,8.66
"050US44009","44009",29,25,100,86.21,8.84,17.67
"050US45001","45001",3,0,42.86,0,30.17,60.34
"050US45003","45003",40,21,93.02,48.84,15.53,31.06
"050US45005","45005",0,0,0,0,68.62,137.25
"050US45007","45007",50,30,98.04,58.82,13.52,27.04
"050US45009","45009",0,0,0,0,63.48,126.97
"050US45011","45011",0,0,0,0,45.18,90.36
"050US45013","45013",10,0,23.81,0,36.42,72.84
"050US45015","45015",35,14,72.92,29.17,23.26,46.53
"050US45017","45017",1,0,25,0,37.2,74.4
"050US45019","45019",85,69,86.73,70.41,14.48,28.97
"050US45021","45021",14,0,87.5,0,25.09,50.17
"050US45023","45023",9,0,81.82,0,23.86,47.72
"050US45025","45025",4,0,28.57,0,35.59,71.19
"050US45027","45027",6,0,50,0,33.39,66.79
"050US45029","45029",0,0,0,0,59.74,119.49
"050US45031","45031",19,14,100,73.68,11.26,22.52
"050US45033","45033",8,0,88.89,0,25.4,50.8
"050US45035","45035",25,8,80.65,25.81,22.01,44.02
"050US45037","45037",4,0,57.14,0,30.24,60.48
"050US45039","45039",0,0,0,0,39.79,79.59
"050US45041","45041",31,23,86.11,63.89,14.57,29.14
"050US45043","45043",18,5,90,25,17.75,35.51
"050US45045","45045",121,107,98.37,86.99,9.79,19.57
"050US45047","45047",18,13,100,72.22,10.7,21.4
"050US45049","45049",0,0,0,0,54.89,109.78
"050US45051","45051",68,37,88.31,48.05,17.46,34.92
"050US45053","45053",5,1,83.33,16.67,21.59,43.19
"050US45055","45055",2,0,11.11,0,33.07,66.14
"050US45057","45057",22,10,100,45.45,13.75,27.5
"050US45059","45059",20,10,100,50,15.48,30.96
"050US45061","45061",9,1,100,11.11,23.37,46.74
"050US45063","45063",88,50,95.65,54.35,15.4,30.8
"050US45065","45065",1,0,33.33,0,33.75,67.49
"050US45067","45067",2,0,25,0,35.09,70.19
"050US45069","45069",0,0,0,0,42.26,84.51
"050US45071","45071",4,0,40,0,32.03,64.06
"050US45073","45073",19,12,95,60,15.1,30.2
"050US45075","45075",0,0,0,0,46.67,93.33
"050US45077","45077",35,20,94.59,54.05,13.89,27.78
"050US45079","45079",97,64,98.98,65.31,13.68,27.36
"050US45081","45081",0,0,0,0,39.32,78.63
"050US45083","45083",87,67,100,77.01,11.05,22.11
"050US45085","45085",26,20,100,76.92,10.97,21.94
"050US45087","45087",1,0,10,0,35.43,70.87
"050US45089","45089",0,0,0,0,44.05,88.1
"050US45091","45091",54,37,98.18,67.27,13,26
"050US46003","46003",0,0,0,0,77.4,154.8
"050US46005","46005",0,0,0,0,NA,NA
"050US46007","46007",0,0,0,0,NA,NA
"050US46009","46009",0,0,0,0,NA,NA
"050US46011","46011",0,0,0,0,48.34,96.68
"050US46013","46013",0,0,0,0,NA,NA
"050US46015","46015",0,0,0,0,NA,NA
"050US46017","46017",0,0,0,0,NA,NA
"050US46019","46019",0,0,0,0,NA,NA
"050US46021","46021",0,0,0,0,NA,NA
"050US46023","46023",0,0,0,0,NA,NA
"050US46025","46025",0,0,0,0,NA,NA
"050US46027","46027",0,0,0,0,51.16,102.33
"050US46029","46029",0,0,0,0,83.06,166.11
"050US46031","46031",0,0,0,0,NA,NA
"050US46033","46033",0,0,0,0,NA,NA
"050US46035","46035",0,0,0,0,59.06,118.12
"050US46037","46037",0,0,0,0,NA,NA
"050US46039","46039",0,0,0,0,74.25,148.49
"050US46041","46041",0,0,0,0,NA,NA
"050US46043","46043",0,0,0,0,NA,NA
"050US46045","46045",0,0,0,0,NA,NA
"050US46047","46047",0,0,0,0,NA,NA
"050US46049","46049",0,0,0,0,NA,NA
"050US46051","46051",0,0,0,0,NA,NA
"050US46053","46053",0,0,0,0,NA,NA
"050US46055","46055",0,0,0,0,NA,NA
"050US46057","46057",0,0,0,0,73.71,147.42
"050US46059","46059",0,0,0,0,NA,NA
"050US46061","46061",0,0,0,0,45.64,91.28
"050US46063","46063",0,0,0,0,NA,NA
"050US46065","46065",0,0,0,0,NA,NA
"050US46067","46067",0,0,0,0,74.12,148.25
"050US46069","46069",0,0,0,0,NA,NA
"050US46071","46071",0,0,0,0,NA,NA
"050US46073","46073",0,0,0,0,NA,NA
"050US46075","46075",0,0,0,0,NA,NA
"050US46077","46077",0,0,0,0,NA,NA
"050US46079","46079",0,0,0,0,51.19,102.37
"050US46081","46081",0,0,0,0,NA,NA
"050US46083","46083",12,8,92.31,61.54,15.59,31.18
"050US46085","46085",0,0,0,0,NA,NA
"050US46087","46087",0,0,0,0,39.02,78.04
"050US46089","46089",0,0,0,0,NA,NA
"050US46091","46091",0,0,0,0,NA,NA
"050US46093","46093",0,0,0,0,NA,NA
"050US46095","46095",0,0,0,0,NA,NA
"050US46097","46097",0,0,0,0,75.96,151.92
"050US46099","46099",47,40,100,85.11,9.08,18.16
"050US46101","46101",0,0,0,0,38.41,76.82
"050US46102","46102",0,0,0,0,NA,NA
"050US46103","46103",0,0,0,0,NA,NA
"050US46105","46105",0,0,0,0,NA,NA
"050US46107","46107",0,0,0,0,NA,NA
"050US46109","46109",0,0,0,0,76.57,153.15
"050US46111","46111",0,0,0,0,89.57,179.14
"050US46115","46115",0,0,0,0,NA,NA
"050US46117","46117",0,0,0,0,NA,NA
"050US46119","46119",0,0,0,0,NA,NA
"050US46121","46121",0,0,0,0,NA,NA
"050US46123","46123",0,0,0,0,NA,NA
"050US46125","46125",0,0,0,0,42.04,84.08
"050US46127","46127",0,0,0,0,56.46,112.92
"050US46129","46129",0,0,0,0,NA,NA
"050US46135","46135",0,0,0,0,76.94,153.87
"050US46137","46137",0,0,0,0,NA,NA
"050US47001","47001",18,1,90,5,26.59,53.19
"050US47003","47003",0,0,0,0,49.31,98.62
"050US47005","47005",3,0,60,0,28.81,57.61
"050US47007","47007",0,0,0,0,59.47,118.95
"050US47009","47009",28,21,90.32,67.74,14.93,29.87
"050US47011","47011",25,19,100,76,10.61,21.21
"050US47013","47013",0,0,0,0,48.22,96.43
"050US47015","47015",0,0,0,0,84.19,168.38
"050US47017","47017",3,0,33.33,0,33.45,66.9
"050US47019","47019",13,0,72.22,0,27.08,54.17
"050US47021","47021",6,0,66.67,0,27.37,54.74
"050US47023","47023",1,0,20,0,33.15,66.29
"050US47025","47025",0,0,0,0,68.32,136.64
"050US47027","47027",0,0,0,0,NA,NA
"050US47029","47029",8,2,88.89,22.22,18.97,37.94
"050US47031","47031",0,0,0,0,66.36,132.73
"050US47033","47033",4,0,80,0,24.83,49.66
"050US47035","47035",0,0,0,0,69.69,139.38
"050US47037","47037",174,162,100,93.1,8.21,16.41
"050US47039","47039",0,0,0,0,44.94,89.88
"050US47041","47041",0,0,0,0,NA,NA
"050US47043","47043",9,3,81.82,27.27,20.23,40.46
"050US47045","47045",10,9,100,90,10.01,20.02
"050US47047","47047",6,0,54.55,0,31.71,63.42
"050US47049","47049",0,0,0,0,85.71,171.42
"050US47051","47051",0,0,0,0,61.05,122.09
"050US47053","47053",10,0,58.82,0,27.97,55.93
"050US47055","47055",0,0,0,0,44.55,89.11
"050US47057","47057",0,0,0,0,40.64,81.28
"050US47059","47059",3,0,17.65,0,35.05,70.11
"050US47061","47061",0,0,0,0,52.79,105.58
"050US47063","47063",9,0,75,0,27.12,54.25
"050US47065","47065",83,56,95.4,64.37,12.95,25.9
"050US47067","47067",0,0,0,0,70.82,141.63
"050US47069","47069",0,0,0,0,52.82,105.64
"050US47071","47071",7,3,87.5,37.5,16.14,32.28
"050US47073","47073",4,0,30.77,0,36.58,73.16
"050US47075","47075",4,0,66.67,0,30.77,61.54
"050US47077","47077",0,0,0,0,36.37,72.74
"050US47079","47079",12,8,100,66.67,12.09,24.18
"050US47081","47081",1,0,14.29,0,41.02,82.04
"050US47083","47083",0,0,0,0,52.01,104.02
"050US47085","47085",0,0,0,0,46.31,92.63
"050US47087","47087",0,0,0,0,NA,NA
"050US47089","47089",9,1,75,8.33,24.26,48.53
"050US47091","47091",0,0,0,0,41.46,82.92
"050US47093","47093",121,89,100,73.55,10.35,20.69
"050US47095","47095",0,0,0,0,33.64,67.28
"050US47097","47097",5,0,55.56,0,30.81,61.62
"050US47099","47099",0,0,0,0,44.18,88.35
"050US47101","47101",0,0,0,0,55.53,111.06
"050US47103","47103",0,0,0,0,46.63,93.25
"050US47105","47105",9,0,64.29,0,29.03,58.06
"050US47107","47107",7,0,50,0,31.12,62.24
"050US47109","47109",4,0,50,0,31,62
"050US47111","47111",0,0,0,0,NA,NA
"050US47113","47113",28,25,100,89.29,9.46,18.92
"050US47115","47115",5,0,71.43,0,29.51,59.01
"050US47117","47117",3,0,50,0,31.86,63.73
"050US47119","47119",21,11,100,52.38,12.97,25.95
"050US47121","47121",1,0,33.33,0,33.74,67.49
"050US47123","47123",1,0,8.33,0,42.36,84.72
"050US47125","47125",45,33,97.83,71.74,13.25,26.51
"050US47127","47127",0,0,0,0,85.98,171.97
"050US47129","47129",0,0,0,0,59.07,118.13
"050US47131","47131",1,0,10,0,38.66,77.32
"050US47133","47133",0,0,0,0,NA,NA
"050US47135","47135",0,0,0,0,61.39,122.79
"050US47137","47137",0,0,0,0,NA,NA
"050US47139","47139",2,0,33.33,0,37.8,75.61
"050US47141","47141",0,0,0,0,83.01,166.02
"050US47143","47143",0,0,0,0,41.76,83.51
"050US47145","47145",2,0,12.5,0,39.72,79.44
"050US47147","47147",13,2,86.67,13.33,25.26,50.51
"050US47149","47149",58,37,90.62,57.81,12,24.01
"050US47151","47151",0,0,0,0,73.59,147.18
"050US47153","47153",0,0,0,0,47.19,94.38
"050US47155","47155",11,1,40.74,3.7,31.9,63.8
"050US47157","47157",249,218,100,87.55,8.63,17.25
"050US47159","47159",0,0,0,0,54.56,109.12
"050US47161","47161",0,0,0,0,43.74,87.47
"050US47163","47163",35,7,87.5,17.5,20.8,41.6
"050US47165","47165",31,12,72.09,27.91,21.63,43.25
"050US47167","47167",2,0,15.38,0,36.92,73.84
"050US47169","47169",0,0,0,0,NA,NA
"050US47171","47171",4,0,100,0,26.15,52.3
"050US47173","47173",2,0,40,0,36.14,72.29
"050US47175","47175",0,0,0,0,73.28,146.55
"050US47177","47177",0,0,0,0,83.22,166.45
"050US47179","47179",31,21,96.88,65.62,14.02,28.04
"050US47181","47181",0,0,0,0,42.33,84.67
"050US47183","47183",0,0,0,0,45.47,90.94
"050US47185","47185",0,0,0,0,88.59,177.19
"050US47187","47187",43,3,93.48,6.52,22.28,44.56
"050US47189","47189",11,6,39.29,21.43,25.52,51.05
"050US48001","48001",0,0,0,0,71.26,142.52
"050US48003","48003",1,0,25,0,36.55,73.1
"050US48005","48005",20,15,95.24,71.43,11.85,23.7
"050US48007","48007",4,0,40,0,32,64.01
"050US48009","48009",1,1,33.33,33.33,30.64,61.27
"050US48011","48011",0,0,0,0,41.15,82.3
"050US48013","48013",3,0,23.08,0,37.55,75.11
"050US48015","48015",0,0,0,0,51.16,102.32
"050US48017","48017",0,0,0,0,78.63,157.27
"050US48019","48019",0,0,0,0,47.67,95.35
"050US48021","48021",5,0,23.81,0,35.38,70.76
"050US48023","48023",0,0,0,0,53.19,106.38
"050US48025","48025",0,0,0,0,58.81,117.62
"050US48027","48027",80,31,91.95,35.63,18.74,37.47
"050US48029","48029",373,346,99.47,92.27,7.58,15.16
"050US48031","48031",0,0,0,0,52.3,104.61
"050US48033","48033",0,0,0,0,80.46,160.92
"050US48035","48035",1,0,14.29,0,46.6,93.2
"050US48037","48037",23,16,88.46,61.54,16.55,33.11
"050US48039","48039",72,47,93.51,61.04,14.3,28.6
"050US48041","48041",63,57,100,90.48,8.45,16.9
"050US48043","48043",0,0,0,0,NA,NA
"050US48045","48045",0,0,0,0,NA,NA
"050US48047","48047",0,0,0,0,63.23,126.46
"050US48049","48049",0,0,0,0,NA,NA
"050US48051","48051",4,0,57.14,0,31.62,63.24
"050US48053","48053",1,0,6.67,0,45.73,91.47
"050US48055","48055",4,0,36.36,0,34.48,68.97
"050US48057","48057",1,0,14.29,0,40.14,80.27
"050US48059","48059",2,1,66.67,33.33,23.92,47.84
"050US48061","48061",111,59,91.74,48.76,17.42,34.85
"050US48063","48063",0,0,0,0,41.98,83.97
"050US48065","48065",0,0,0,0,38.72,77.45
"050US48067","48067",4,0,44.44,0,38.13,76.26
"050US48069","48069",0,0,0,0,89.5,179
"050US48071","48071",4,0,57.14,0,32.43,64.86
"050US48073","48073",9,6,64.29,42.86,26.04,52.07
"050US48075","48075",0,0,0,0,NA,NA
"050US48077","48077",2,0,66.67,0,27.74,55.48
"050US48079","48079",0,0,0,0,69.17,138.34
"050US48081","48081",0,0,0,0,49.85,99.7
"050US48083","48083",0,0,0,0,81.79,163.58
"050US48085","48085",220,190,100,86.36,9.95,19.9
"050US48087","48087",0,0,0,0,NA,NA
"050US48089","48089",0,0,0,0,67.14,134.29
"050US48091","48091",27,15,81.82,45.45,17.23,34.47
"050US48093","48093",0,0,0,0,80.46,160.91
"050US48095","48095",0,0,0,0,44.57,89.14
"050US48097","48097",0,0,0,0,39.06,78.13
"050US48099","48099",2,0,10.53,0,37.41,74.81
"050US48101","48101",0,0,0,0,NA,NA
"050US48103","48103",0,0,0,0,41.84,83.68
"050US48105","48105",0,0,0,0,NA,NA
"050US48107","48107",1,0,33.33,0,36.69,73.38
"050US48109","48109",0,0,0,0,NA,NA
"050US48111","48111",0,0,0,0,80.97,161.95
"050US48113","48113",645,644,100,99.84,5.95,11.91
"050US48115","48115",0,0,0,0,55.15,110.3
"050US48117","48117",0,0,0,0,49.48,98.97
"050US48119","48119",0,0,0,0,67.52,135.04
"050US48121","48121",191,143,98.96,74.09,11.24,22.47
"050US48123","48123",0,0,0,0,48.9,97.8
"050US48125","48125",0,0,0,0,NA,NA
"050US48127","48127",0,0,0,0,70.74,141.47
"050US48129","48129",0,0,0,0,59.52,119.03
"050US48131","48131",0,0,0,0,69.88,139.77
"050US48133","48133",0,0,0,0,54.15,108.29
"050US48135","48135",33,32,100,96.97,7.12,14.24
"050US48137","48137",0,0,0,0,NA,NA
"050US48139","48139",30,4,83.33,11.11,22.98,45.95
"050US48141","48141",180,130,95.74,69.15,12.78,25.56
"050US48143","48143",0,0,0,0,56.69,113.37
"050US48145","48145",2,0,33.33,0,29.79,59.57
"050US48147","48147",1,0,11.11,0,38.82,77.64
"050US48149","48149",0,0,0,0,67.04,134.08
"050US48151","48151",0,0,0,0,61.35,122.7
"050US48153","48153",0,0,0,0,NA,NA
"050US48155","48155",0,0,0,0,89.54,179.08
"050US48157","48157",126,51,94.74,38.35,18.24,36.49
"050US48159","48159",0,0,0,0,68.29,136.57
"050US48161","48161",0,0,0,0,79.41,158.82
"050US48163","48163",0,0,0,0,59.55,119.11
"050US48165","48165",0,0,0,0,73.22,146.44
"050US48167","48167",100,52,98.04,50.98,14.9,29.8
"050US48169","48169",0,0,0,0,36.66,73.33
"050US48171","48171",0,0,0,0,71.29,142.58
"050US48173","48173",0,0,0,0,83.79,167.58
"050US48175","48175",0,0,0,0,36.06,72.11
"050US48177","48177",0,0,0,0,54.66,109.32
"050US48179","48179",0,0,0,0,54.41,108.82
"050US48181","48181",28,15,93.33,50,16.39,32.79
"050US48183","48183",30,25,100,83.33,9.99,19.98
"050US48185","48185",3,0,37.5,0,32.42,64.84
"050US48187","48187",38,23,92.68,56.1,16.52,33.04
"050US48189","48189",0,0,0,0,70.39,140.77
"050US48191","48191",0,0,0,0,NA,NA
"050US48193","48193",0,0,0,0,74.63,149.27
"050US48195","48195",0,0,0,0,NA,NA
"050US48197","48197",0,0,0,0,72.79,145.58
"050US48199","48199",9,2,69.23,15.38,25.74,51.47
"050US48201","48201",1113,984,99.82,88.25,8.67,17.34
"050US48203","48203",7,1,43.75,6.25,31.28,62.56
"050US48205","48205",0,0,0,0,77.95,155.9
"050US48207","48207",0,0,0,0,67.49,134.98
"050US48209","48209",35,1,76.09,2.17,24.63,49.25
"050US48211","48211",0,0,0,0,NA,NA
"050US48213","48213",6,0,21.43,0,43.26,86.52
"050US48215","48215",207,131,97.64,61.79,13.74,27.49
"050US48217","48217",0,0,0,0,50.41,100.83
"050US48219","48219",1,0,14.29,0,36.34,72.69
"050US48221","48221",1,0,7.14,0,35.72,71.45
"050US48223","48223",0,0,0,0,60.89,121.77
"050US48225","48225",1,0,12.5,0,50.14,100.28
"050US48227","48227",0,0,0,0,42.41,84.83
"050US48229","48229",0,0,0,0,NA,NA
"050US48231","48231",2,0,9.52,0,39.1,78.2
"050US48233","48233",0,0,0,0,59.5,119.01
"050US48235","48235",0,0,0,0,47.57,95.14
"050US48237","48237",0,0,0,0,41.46,82.93
"050US48239","48239",1,0,33.33,0,37.02,74.04
"050US48241","48241",0,0,0,0,50.81,101.62
"050US48243","48243",0,0,0,0,NA,NA
"050US48245","48245",75,69,98.68,90.79,7.85,15.7
"050US48247","48247",0,0,0,0,71.66,143.32
"050US48249","48249",0,0,0,0,46.37,92.74
"050US48251","48251",35,11,89.74,28.21,20.67,41.33
"050US48253","48253",4,2,66.67,33.33,26.31,52.63
"050US48255","48255",0,0,0,0,65.1,130.19
"050US48257","48257",20,4,74.07,14.81,24.94,49.88
"050US48259","48259",3,0,33.33,0,36.17,72.35
"050US48261","48261",0,0,0,0,79.37,158.74
"050US48263","48263",0,0,0,0,NA,NA
"050US48265","48265",0,0,0,0,57.68,115.37
"050US48267","48267",0,0,0,0,86.42,172.85
"050US48269","48269",0,0,0,0,NA,NA
"050US48271","48271",0,0,0,0,NA,NA
"050US48273","48273",0,0,0,0,40.76,81.52
"050US48275","48275",0,0,0,0,82.39,164.79
"050US48277","48277",0,0,0,0,75.02,150.04
"050US48279","48279",0,0,0,0,58.5,117
"050US48281","48281",0,0,0,0,49.21,98.41
"050US48283","48283",0,0,0,0,64.41,128.83
"050US48285","48285",0,0,0,0,56.91,113.81
"050US48287","48287",0,0,0,0,55.67,111.34
"050US48289","48289",0,0,0,0,69.06,138.12
"050US48291","48291",2,0,11.76,0,39.64,79.28
"050US48293","48293",0,0,0,0,51.62,103.24
"050US48295","48295",0,0,0,0,NA,NA
"050US48297","48297",0,0,0,0,50.64,101.28
"050US48299","48299",0,0,0,0,64.32,128.64
"050US48301","48301",0,0,0,0,NA,NA
"050US48303","48303",106,94,100,88.68,8.69,17.37
"050US48305","48305",2,0,66.67,0,25.61,51.21
"050US48307","48307",0,0,0,0,78.61,157.22
"050US48309","48309",58,47,100,81.03,9.85,19.71
"050US48311","48311",0,0,0,0,84.48,168.96
"050US48313","48313",0,0,0,0,42.08,84.16
"050US48315","48315",0,0,0,0,51.14,102.28
"050US48317","48317",1,0,50,0,26.84,53.67
"050US48319","48319",0,0,0,0,NA,NA
"050US48321","48321",0,0,0,0,62.11,124.23
"050US48323","48323",0,0,0,0,NA,NA
"050US48325","48325",5,0,45.45,0,36.42,72.83
"050US48327","48327",0,0,0,0,69.75,139.5
"050US48329","48329",36,33,97.3,89.19,8.19,16.39
"050US48331","48331",0,0,0,0,45.92,91.83
"050US48333","48333",0,0,0,0,87.16,174.32
"050US48335","48335",0,0,0,0,63.19,126.38
"050US48337","48337",0,0,0,0,50.89,101.78
"050US48339","48339",130,72,97.74,54.14,13.92,27.85
