"HEROP_ID","GEOID","MetCtTmDr","MetCtTmDr2","MetTmDrP","MetTmDrP2","MetAvTmDr","MetAvTmDr2"
"050US30025","30025",0,0,0,0,NA,NA
"050US30027","30027",0,0,0,0,NA,NA
"050US30029","30029",0,0,0,0,NA,NA
"050US30031","30031",0,0,0,0,NA,NA
"050US30033","30033",0,0,0,0,NA,NA
"050US30035","30035",0,0,0,0,NA,NA
"050US30037","30037",0,0,0,0,89.06,178.12
"050US30039","30039",0,0,0,0,86.48,172.96
"050US30041","30041",0,0,0,0,NA,NA
"050US30043","30043",0,0,0,0,NA,NA
"050US30045","30045",0,0,0,0,NA,NA
"050US30047","30047",0,0,0,0,64.89,129.79
"050US30049","30049",0,0,0,0,89.45,178.9
"050US30051","30051",0,0,0,0,NA,NA
"050US30053","30053",0,0,0,0,NA,NA
"050US30055","30055",0,0,0,0,NA,NA
"050US30057","30057",0,0,0,0,NA,NA
"050US30059","30059",0,0,0,0,NA,NA
"050US30061","30061",0,0,0,0,53.8,107.6
"050US30063","30063",21,20,72.41,68.97,15.23,30.46
"050US30065","30065",0,0,0,0,80.68,161.35
"050US30067","30067",0,0,0,0,NA,NA
"050US30069","30069",0,0,0,0,NA,NA
"050US30071","30071",0,0,0,0,NA,NA
"050US30073","30073",0,0,0,0,NA,NA
"050US30075","30075",0,0,0,0,NA,NA
"050US30077","30077",0,0,0,0,75.53,151.05
"050US30079","30079",0,0,0,0,NA,NA
"050US30081","30081",1,0,7.69,0,56.72,113.44
"050US30083","30083",0,0,0,0,NA,NA
"050US30085","30085",0,0,0,0,NA,NA
"050US30087","30087",0,0,0,0,NA,NA
"050US30089","30089",0,0,0,0,84.24,168.48
"050US30091","30091",0,0,0,0,NA,NA
"050US30093","30093",0,0,0,0,NA,NA
"050US30095","30095",0,0,0,0,63.67,127.33
"050US30097","30097",0,0,0,0,69.5,139
"050US30099","30099",0,0,0,0,NA,NA
"050US30101","30101",0,0,0,0,NA,NA
"050US30103","30103",0,0,0,0,73.65,147.3
"050US30105","30105",0,0,0,0,NA,NA
"050US30107","30107",0,0,0,0,NA,NA
"050US30109","30109",0,0,0,0,NA,NA
"050US30111","30111",34,29,94.44,80.56,11.92,23.85
"050US31001","31001",0,0,0,0,NA,NA
"050US31003","31003",0,0,0,0,NA,NA
"050US31005","31005",0,0,0,0,NA,NA
"050US31007","31007",0,0,0,0,NA,NA
"050US31009","31009",0,0,0,0,NA,NA
"050US31011","31011",0,0,0,0,NA,NA
"050US31013","31013",0,0,0,0,NA,NA
"050US31015","31015",0,0,0,0,NA,NA
"050US31017","31017",0,0,0,0,NA,NA
"050US31019","31019",0,0,0,0,NA,NA
"050US31021","31021",0,0,0,0,60.4,120.79
"050US31023","31023",0,0,0,0,50.96,101.92
"050US31025","31025",6,0,100,0,24.09,48.18
"050US31027","31027",0,0,0,0,78.59,157.18
"050US31029","31029",0,0,0,0,NA,NA
"050US31031","31031",0,0,0,0,NA,NA
"050US31033","31033",0,0,0,0,NA,NA
"050US31035","31035",0,0,0,0,82.41,164.82
"050US31037","31037",0,0,0,0,72.61,145.21
"050US31039","31039",0,0,0,0,78.66,157.32
"050US31041","31041",0,0,0,0,NA,NA
"050US31043","31043",0,0,0,0,73.63,147.26
"050US31045","31045",0,0,0,0,NA,NA
"050US31047","31047",0,0,0,0,NA,NA
"050US31049","31049",0,0,0,0,NA,NA
"050US31051","31051",0,0,0,0,73.14,146.28
"050US31053","31053",0,0,0,0,42.45,84.9
"050US31055","31055",163,123,100,75.46,10.7,21.41
"050US31057","31057",0,0,0,0,NA,NA
"050US31059","31059",0,0,0,0,66.11,132.23
"050US31061","31061",0,0,0,0,NA,NA
"050US31063","31063",0,0,0,0,NA,NA
"050US31065","31065",0,0,0,0,NA,NA
"050US31067","31067",0,0,0,0,42.62,85.25
"050US31069","31069",0,0,0,0,NA,NA
"050US31071","31071",0,0,0,0,NA,NA
"050US31073","31073",0,0,0,0,NA,NA
"050US31075","31075",0,0,0,0,NA,NA
"050US31077","31077",0,0,0,0,NA,NA
"050US31079","31079",0,0,0,0,NA,NA
"050US31081","31081",0,0,0,0,66.47,132.94
"050US31083","31083",0,0,0,0,NA,NA
"050US31085","31085",0,0,0,0,NA,NA
"050US31087","31087",0,0,0,0,NA,NA
"050US31089","31089",0,0,0,0,NA,NA
"050US31091","31091",0,0,0,0,NA,NA
"050US31093","31093",0,0,0,0,NA,NA
"050US31095","31095",0,0,0,0,68.35,136.71
"050US31097","31097",0,0,0,0,41.38,82.76
"050US31099","31099",0,0,0,0,NA,NA
"050US31101","31101",0,0,0,0,NA,NA
"050US31103","31103",0,0,0,0,NA,NA
"050US31105","31105",0,0,0,0,NA,NA
"050US31107","31107",0,0,0,0,NA,NA
"050US31109","31109",81,78,100,96.3,6.68,13.37
"050US31111","31111",0,0,0,0,NA,NA
"050US31113","31113",0,0,0,0,NA,NA
"050US31115","31115",0,0,0,0,NA,NA
"050US31117","31117",0,0,0,0,NA,NA
"050US31119","31119",0,0,0,0,NA,NA
"050US31121","31121",0,0,0,0,84.89,169.78
"050US31123","31123",0,0,0,0,NA,NA
"050US31125","31125",0,0,0,0,NA,NA
"050US31127","31127",0,0,0,0,54.84,109.69
"050US31129","31129",0,0,0,0,NA,NA
"050US31131","31131",2,0,40,0,29.42,58.85
"050US31133","31133",0,0,0,0,61.95,123.9
"050US31135","31135",0,0,0,0,NA,NA
"050US31137","31137",0,0,0,0,NA,NA
"050US31139","31139",0,0,0,0,NA,NA
"050US31141","31141",0,0,0,0,78.69,157.38
"050US31143","31143",0,0,0,0,70.94,141.88
"050US31145","31145",0,0,0,0,NA,NA
"050US31147","31147",0,0,0,0,67.39,134.79
"050US31149","31149",0,0,0,0,NA,NA
"050US31151","31151",1,0,20,0,37.8,75.6
"050US31153","31153",47,35,100,74.47,12.76,25.53
"050US31155","31155",1,0,20,0,33.52,67.05
"050US31157","31157",0,0,0,0,NA,NA
"050US31159","31159",1,0,25,0,31.37,62.74
"050US31161","31161",0,0,0,0,NA,NA
"050US31163","31163",0,0,0,0,NA,NA
"050US31165","31165",0,0,0,0,NA,NA
"050US31167","31167",0,0,0,0,NA,NA
"050US31169","31169",0,0,0,0,86.91,173.82
"050US31171","31171",0,0,0,0,NA,NA
"050US31173","31173",0,0,0,0,79.34,158.68
"050US31175","31175",0,0,0,0,NA,NA
"050US31177","31177",2,0,40,0,30.61,61.23
"050US31179","31179",0,0,0,0,NA,NA
"050US31181","31181",0,0,0,0,NA,NA
"050US31183","31183",0,0,0,0,NA,NA
"050US31185","31185",0,0,0,0,49.85,99.69
"050US32001","32001",0,0,0,0,66.42,132.84
"050US32003","32003",521,463,97.38,86.54,10.1,20.2
"050US32005","32005",0,0,0,0,48.75,97.51
"050US32007","32007",0,0,0,0,NA,NA
"050US32009","32009",0,0,0,0,NA,NA
"050US32011","32011",0,0,0,0,NA,NA
"050US32013","32013",0,0,0,0,NA,NA
"050US32015","32015",0,0,0,0,NA,NA
"050US32017","32017",0,0,0,0,NA,NA
"050US32019","32019",0,0,0,0,46.78,93.57
"050US32021","32021",0,0,0,0,NA,NA
"050US32023","32023",0,0,0,0,67.59,135.17
"050US32027","32027",0,0,0,0,NA,NA
"050US32029","32029",1,0,100,0,21.63,43.26
"050US32031","32031",129,118,92.81,84.89,10.44,20.88
"050US32033","32033",0,0,0,0,NA,NA
"050US32510","32510",10,0,66.67,0,30.36,60.72
"050US33001","33001",5,0,27.78,0,33.71,67.42
"050US33003","33003",0,0,0,0,69.75,139.49
"050US33005","33005",17,9,94.44,50,18.45,36.9
"050US33007","33007",0,0,0,0,62.42,124.85
"050US33009","33009",3,0,10.71,0,45.49,90.97
"050US33011","33011",92,62,89.32,60.19,14.37,28.74
"050US33013","33013",35,22,89.74,56.41,14.57,29.15
"050US33015","33015",55,25,76.39,34.72,21.98,43.96
"050US33017","33017",0,0,0,0,46.96,93.92
"050US33019","33019",0,0,0,0,48.8,97.6
"050US34001","34001",73,60,100,82.19,8.4,16.79
"050US34003","34003",203,173,100,85.22,9.6,19.21
"050US34005","34005",116,93,99.15,79.49,11.81,23.63
"050US34007","34007",129,125,100,96.9,5.82,11.64
"050US34009","34009",31,17,96.88,53.12,14.53,29.05
"050US34011","34011",40,22,97.56,53.66,12.83,25.65
"050US34013","34013",211,211,100,100,5.02,10.05
"050US34015","34015",69,50,100,72.46,12,24
"050US34017","34017",183,183,100,100,5.34,10.68
"050US34019","34019",29,4,96.67,13.33,20.45,40.91
"050US34021","34021",84,78,100,92.86,7.38,14.76
"050US34023","34023",192,175,100,91.15,9.27,18.54
"050US34025","34025",154,124,100,80.52,10.05,20.11
"050US34027","34027",110,76,100,69.09,12.99,25.98
"050US34029","34029",139,98,96.53,68.06,12.24,24.48
"050US34031","34031",117,108,97.5,90,5.97,11.94
"050US34033","34033",21,1,87.5,4.17,22.44,44.88
"050US34035","34035",74,63,100,85.14,9.46,18.92
"050US34037","34037",37,12,88.1,28.57,18.85,37.7
"050US34039","34039",120,120,100,100,5.26,10.53
"050US34041","34041",21,10,91.3,43.48,15.91,31.81
"050US35001","35001",176,163,100,92.61,7.37,14.74
"050US35003","35003",0,0,0,0,NA,NA
"050US35005","35005",14,13,82.35,76.47,13.16,26.33
"050US35006","35006",0,0,0,0,62.14,124.29
"050US35007","35007",0,0,0,0,NA,NA
"050US35009","35009",0,0,0,0,NA,NA
"050US35011","35011",0,0,0,0,NA,NA
"050US35013","35013",52,40,85.25,65.57,15.73,31.46
"050US35015","35015",0,0,0,0,70.58,141.15
"050US35017","35017",0,0,0,0,NA,NA
"050US35019","35019",0,0,0,0,NA,NA
"050US35021","35021",0,0,0,0,NA,NA
"050US35023","35023",0,0,0,0,81.03,162.06
"050US35025","35025",0,0,0,0,87.2,174.4
"050US35027","35027",0,0,0,0,78.86,157.73
"050US35028","35028",0,0,0,0,44.57,89.14
"050US35029","35029",0,0,0,0,70.26,140.52
"050US35031","35031",0,0,0,0,89.01,178.02
"050US35033","35033",0,0,0,0,NA,NA
"050US35035","35035",1,0,4.76,0,61.36,122.72
"050US35037","35037",0,0,0,0,NA,NA
"050US35039","35039",6,3,54.55,27.27,33.63,67.26
"050US35041","35041",0,0,0,0,NA,NA
"050US35043","35043",27,23,77.14,65.71,16.14,32.29
"050US35045","35045",0,0,0,0,NA,NA
"050US35047","35047",1,0,10,0,55.05,110.11
"050US35049","35049",51,39,89.47,68.42,13.91,27.81
"050US35051","35051",0,0,0,0,65.42,130.85
"050US35053","35053",0,0,0,0,68.78,137.57
"050US35055","35055",0,0,0,0,66.06,132.12
"050US35057","35057",0,0,0,0,47.44,94.89
"050US35059","35059",0,0,0,0,NA,NA
"050US35061","35061",11,0,44,0,32.35,64.7
"050US36001","36001",82,72,96.47,84.71,9.74,19.48
"050US36003","36003",0,0,0,0,80.94,161.89
"050US36005","36005",361,361,100,100,3.01,6.02
"050US36007","36007",54,41,94.74,71.93,12.41,24.82
"050US36009","36009",0,0,0,0,63.8,127.61
"050US36011","36011",2,0,8.33,0,39.42,78.84
"050US36013","36013",2,0,5.56,0,41.55,83.09
"050US36015","36015",0,0,0,0,60.78,121.56
"050US36017","36017",0,0,0,0,49.46,98.92
"050US36019","36019",20,13,90.91,59.09,13.77,27.54
"050US36021","36021",9,0,42.86,0,33.08,66.16
"050US36023","36023",1,0,7.69,0,36.05,72.1
"050US36025","36025",0,0,0,0,68.18,136.36
"050US36027","36027",53,11,64.63,13.41,28.63,57.26
"050US36029","36029",254,214,97.69,82.31,9.4,18.8
"050US36031","36031",1,0,5.56,0,57.93,115.86
"050US36033","36033",0,0,0,0,75.17,150.35
"050US36035","36035",1,0,5.88,0,40.4,80.8
"050US36037","36037",2,0,11.11,0,36.04,72.09
"050US36039","36039",4,0,22.22,0,43,85.99
"050US36041","36041",0,0,0,0,68.09,136.18
"050US36043","36043",11,2,55,10,29.24,58.48
"050US36045","36045",0,0,0,0,72.74,145.47
"050US36047","36047",804,804,100,100,4.36,8.71
"050US36049","36049",0,0,0,0,67.72,135.43
"050US36051","36051",5,0,27.78,0,37.97,75.93
"050US36053","36053",11,0,57.89,0,29.82,59.63
"050US36055","36055",122,99,58.1,47.14,37.94,75.87
"050US36057","36057",10,0,62.5,0,29.98,59.96
"050US36059","36059",281,270,100,96.09,8.5,17.01
"050US36061","36061",310,310,100,100,2.46,4.92
"050US36063","36063",57,18,87.69,27.69,18.92,37.85
"050US36065","36065",73,58,97.33,77.33,9.31,18.63
"050US36067","36067",140,122,98.59,85.92,8.95,17.89
"050US36069","36069",0,0,0,0,64.65,129.3
"050US36071","36071",73,30,79.35,32.61,21.63,43.26
"050US36073","36073",0,0,0,0,41.64,83.29
"050US36075","36075",18,0,40.91,0,32.4,64.81
"050US36077","36077",0,0,0,0,56.08,112.16
"050US36079","36079",24,14,100,58.33,13.33,26.67
"050US36081","36081",724,722,100,99.72,5.1,10.2
"050US36083","36083",45,34,93.75,70.83,11.66,23.33
"050US36085","36085",125,125,100,100,6.52,13.05
"050US36087","36087",80,65,100,81.25,12.24,24.48
"050US36089","36089",0,0,0,0,NA,NA
"050US36091","36091",39,12,60,18.46,28.55,57.09
"050US36093","36093",45,44,100,97.78,5.92,11.85
"050US36095","36095",1,0,12.5,0,41.79,83.57
"050US36097","36097",0,0,0,0,82.28,164.57
"050US36099","36099",0,0,0,0,52.59,105.19
"050US36101","36101",0,0,0,0,76.4,152.81
"050US36103","36103",364,244,94.79,63.54,14.53,29.06
"050US36105","36105",1,0,3.23,0,56.66,113.32
"050US36107","36107",4,0,36.36,0,35.09,70.18
"050US36109","36109",0,0,0,0,61.97,123.94
"050US36111","36111",12,1,24,2,40.3,80.6
"050US36113","36113",0,0,0,0,57.84,115.68
"050US36115","36115",2,0,9.52,0,46.64,93.28
"050US36117","36117",0,0,0,0,64.52,129.04
"050US36119","36119",235,173,97.51,71.78,11.66,23.32
"050US36121","36121",0,0,0,0,45.6,91.21
"050US36123","36123",0,0,0,0,79.74,159.48
"050US37001","37001",32,0,86.49,0,27.87,55.75
"050US37003","37003",7,6,100,85.71,9.98,19.96
"050US37005","37005",1,0,33.33,0,35.25,70.51
"050US37007","37007",2,0,22.22,0,37.52,75.05
"050US37009","37009",2,0,22.22,0,36.18,72.35
"050US37011","37011",1,0,20,0,36.41,72.83
"050US37013","37013",2,0,15.38,0,41.75,83.5
"050US37015","37015",2,0,40,0,42.1,84.2
"050US37017","37017",1,0,9.09,0,43.7,87.4
"050US37019","37019",23,7,53.49,16.28,27.66,55.32
"050US37021","37021",65,50,100,76.92,9.99,19.98
"050US37023","37023",19,3,90.48,14.29,21.71,43.43
"050US37025","37025",47,35,100,74.47,11.2,22.4
"050US37027","37027",19,13,100,68.42,12.22,24.45
"050US37029","37029",0,0,0,0,42.86,85.73
"050US37031","37031",28,23,90.32,74.19,13.08,26.15
"050US37033","37033",3,0,50,0,29.04,58.07
"050US37035","37035",33,26,97.06,76.47,11.44,22.88
"050US37037","37037",17,5,89.47,26.32,20.25,40.51
"050US37039","37039",6,0,50,0,28.07,56.15
"050US37041","37041",0,0,0,0,72.97,145.94
"050US37043","37043",3,1,75,25,19.82,39.63
"050US37045","37045",15,1,62.5,4.17,27.96,55.92
"050US37047","37047",3,0,20,0,45.37,90.74
"050US37049","37049",7,0,26.92,0,35.28,70.56
"050US37051","37051",81,72,100,88.89,9.07,18.14
"050US37053","37053",2,0,20,0,35.19,70.37
"050US37055","37055",8,4,80,40,18.72,37.44
"050US37057","37057",41,16,97.62,38.1,17.71,35.41
"050US37059","37059",10,1,100,10,20.21,40.41
"050US37061","37061",3,0,14.29,0,37.65,75.29
"050US37063","37063",68,67,100,98.53,6.9,13.8
"050US37065","37065",14,3,100,21.43,19.25,38.5
"050US37067","37067",86,81,90.53,85.26,13.25,26.5
"050US37069","37069",13,2,81.25,12.5,24.31,48.62
"050US37071","37071",85,66,100,77.65,10.58,21.16
"050US37073","37073",0,0,0,0,32.85,65.71
"050US37075","37075",0,0,0,0,68.43,136.85
"050US37077","37077",14,1,93.33,6.67,20.52,41.04
"050US37079","37079",5,0,100,0,23.55,47.1
"050US37081","37081",109,100,86.51,79.37,13.22,26.44
"050US37083","37083",13,7,81.25,43.75,18.4,36.79
"050US37085","37085",24,8,85.71,28.57,20.18,40.37
"050US37087","37087",20,13,95.24,61.9,12.52,25.03
"050US37089","37089",27,3,90,10,22.64,45.29
"050US37091","37091",7,4,87.5,50,16.1,32.21
"050US37093","37093",11,1,91.67,8.33,23.03,46.06
"050US37095","37095",0,0,0,0,NA,NA
"050US37097","37097",46,20,100,43.48,15.55,31.1
"050US37099","37099",3,0,33.33,0,35.67,71.34
"050US37101","37101",53,19,100,35.85,16.34,32.68
"050US37103","37103",1,0,33.33,0,34.52,69.03
"050US37105","37105",8,0,50,0,30.55,61.09
"050US37107","37107",9,0,52.94,0,29.17,58.34
"050US37109","37109",17,0,94.44,0,23.69,47.39
"050US37111","37111",12,7,100,58.33,15.38,30.77
"050US37113","37113",7,1,70,10,29.2,58.39
"050US37115","37115",4,0,57.14,0,32.41,64.82
"050US37117","37117",2,0,33.33,0,33.75,67.51
"050US37119","37119",305,262,100,85.9,9.69,19.38
"050US37121","37121",0,0,0,0,40.2,80.41
"050US37123","37123",1,0,10,0,41.35,82.69
"050US37125","37125",27,9,93.1,31.03,18.15,36.29
"050US37127","37127",24,21,96,84,10.48,20.96
"050US37129","37129",54,48,100,88.89,7.85,15.7
"050US37131","37131",7,1,70,10,27.77,55.55
"050US37133","37133",45,27,100,60,12.93,25.86
"050US37135","37135",40,10,95.24,23.81,19.2,38.41
"050US37137","37137",0,0,0,0,64.62,129.23
"050US37139","37139",0,0,0,0,61.49,122.98
"050US37141","37141",7,0,46.67,0,29.87,59.74
"050US37143","37143",0,0,0,0,63.15,126.3
"050US37145","37145",0,0,0,0,46.32,92.63
"050US37147","37147",42,34,100,80.95,10.32,20.64
"050US37149","37149",1,0,12.5,0,36.69,73.38
"050US37151","37151",32,6,94.12,17.65,21.99,43.99
"050US37153","37153",0,0,0,0,42.71,85.43
"050US37155","37155",5,0,14.29,0,37.91,75.83
"050US37157","37157",8,0,36.36,0,34.77,69.53
"050US37159","37159",31,23,100,74.19,10.85,21.69
"050US37161","37161",6,0,27.27,0,35.42,70.85
"050US37163","37163",8,2,40,10,31.76,63.52
"050US37165","37165",0,0,0,0,46.66,93.31
"050US37167","37167",4,0,23.53,0,33.89,67.77
"050US37169","37169",0,0,0,0,60.76,121.52
"050US37171","37171",2,0,8.7,0,39.68,79.35
"050US37173","37173",0,0,0,0,54.78,109.57
"050US37175","37175",1,0,8.33,0,41.38,82.77
"050US37177","37177",0,0,0,0,NA,NA
"050US37179","37179",48,23,100,47.92,14.51,29.02
"050US37181","37181",11,11,91.67,91.67,9.59,19.18
"050US37183","37183",230,169,100,73.48,11.2,22.41
"050US37185","37185",3,0,42.86,0,29.79,59.59
"050US37187","37187",0,0,0,0,66.86,133.72
"050US37189","37189",12,9,92.31,69.23,12.86,25.71
"050US37191","37191",30,22,100,73.33,11.37,22.73
"050US37193","37193",18,8,100,44.44,13.75,27.51
"050US37195","37195",25,21,100,84,9,18.01
"050US37197","37197",7,0,77.78,0,26.96,53.93
"050US37199","37199",1,0,20,0,38.63,77.25
"050US38001","38001",0,0,0,0,NA,NA
"050US38003","38003",0,0,0,0,NA,NA
"050US38005","38005",0,0,0,0,NA,NA
"050US38007","38007",0,0,0,0,NA,NA
"050US38009","38009",0,0,0,0,NA,NA
"050US38011","38011",0,0,0,0,NA,NA
"050US38013","38013",0,0,0,0,NA,NA
"050US38015","38015",18,15,94.74,78.95,8.63,17.26
"050US38017","38017",0,0,0,0,NA,NA
"050US38019","38019",0,0,0,0,NA,NA
"050US38021","38021",0,0,0,0,NA,NA
"050US38023","38023",0,0,0,0,NA,NA
"050US38025","38025",0,0,0,0,NA,NA
"050US38027","38027",0,0,0,0,NA,NA
"050US38029","38029",0,0,0,0,65.22,130.44
"050US38031","38031",0,0,0,0,NA,NA
"050US38033","38033",0,0,0,0,NA,NA
"050US38035","38035",0,0,0,0,NA,NA
"050US38037","38037",0,0,0,0,72.95,145.9
"050US38039","38039",0,0,0,0,NA,NA
"050US38041","38041",0,0,0,0,NA,NA
"050US38043","38043",0,0,0,0,55.71,111.42
"050US38045","38045",0,0,0,0,NA,NA
"050US38047","38047",0,0,0,0,86.91,173.82
"050US38049","38049",0,0,0,0,NA,NA
"050US38051","38051",0,0,0,0,NA,NA
"050US38053","38053",0,0,0,0,NA,NA
"050US38055","38055",0,0,0,0,61.01,122.02
"050US38057","38057",0,0,0,0,74.81,149.63
"050US38059","38059",5,4,71.43,57.14,19.22,38.44
"050US38061","38061",0,0,0,0,NA,NA
"050US38063","38063",0,0,0,0,NA,NA
"050US38065","38065",0,0,0,0,42.9,85.8
"050US38067","38067",0,0,0,0,NA,NA
"050US38069","38069",0,0,0,0,NA,NA
"050US38071","38071",0,0,0,0,NA,NA
"050US38073","38073",0,0,0,0,NA,NA
"050US38075","38075",0,0,0,0,NA,NA
"050US38077","38077",0,0,0,0,NA,NA
"050US38079","38079",0,0,0,0,NA,NA
"050US38081","38081",0,0,0,0,NA,NA
"050US38083","38083",0,0,0,0,75.2,150.4
"050US38085","38085",0,0,0,0,69.92,139.85
"050US38087","38087",0,0,0,0,NA,NA
"050US38089","38089",0,0,0,0,82.25,164.5
"050US38091","38091",0,0,0,0,NA,NA
"050US38093","38093",0,0,0,0,86.59,173.18
"050US38095","38095",0,0,0,0,NA,NA
"050US38097","38097",0,0,0,0,NA,NA
"050US38099","38099",0,0,0,0,NA,NA
"050US38101","38101",0,0,0,0,NA,NA
"050US38103","38103",0,0,0,0,NA,NA
"050US38105","38105",0,0,0,0,NA,NA
"050US39001","39001",1,0,14.29,0,39.05,78.1
"050US39003","39003",35,28,100,80,9.5,18.99
"050US39005","39005",9,0,75,0,26.19,52.37
"050US39007","39007",2,0,7.14,0,37.01,74.02
"050US39009","39009",14,9,93.33,60,16.16,32.32
"050US39011","39011",7,2,63.64,18.18,24.67,49.34
"050US39013","39013",15,1,68.18,4.55,27.27,54.53
"050US39015","39015",4,0,40,0,34.36,68.72
"050US39017","39017",86,56,100,65.12,12.66,25.33
"050US39019","39019",1,0,14.29,0,40.79,81.57
"050US39021","39021",3,0,30,0,39.41,78.82
"050US39023","39023",44,36,97.78,80,9.2,18.4
"050US39025","39025",43,28,89.58,58.33,16.05,32.09
"050US39027","39027",0,0,0,0,54.52,109.04
"050US39029","39029",11,0,44,0,29.22,58.43
"050US39031","39031",0,0,0,0,48.16,96.32
"050US39033","39033",6,0,46.15,0,43.22,86.45
"050US39035","39035",427,353,100,82.67,9.64,19.27
"050US39037","39037",0,0,0,0,50.02,100.03
"050US39039","39039",0,0,0,0,45.21,90.42
"050US39041","39041",37,13,92.5,32.5,19.56,39.13
"050US39043","39043",19,15,100,78.95,8.84,17.68
"050US39045","39045",36,31,100,86.11,8.63,17.25
"050US39047","39047",3,0,42.86,0,31.14,62.28
"050US39049","39049",328,324,100,98.78,6.99,13.97
"050US39051","39051",8,0,80,0,27.13,54.26
"050US39053","39053",0,0,0,0,51.57,103.14
"050US39055","39055",19,2,90.48,9.52,23.46,46.91
"050US39057","39057",38,2,90.48,4.76,23.85,47.71
"050US39059","39059",0,0,0,0,48.45,96.9
"050US39061","39061",226,219,100,96.9,7.51,15.02
"050US39063","39063",1,0,6.67,0,36.55,73.1
"050US39065","39065",3,0,37.5,0,35.79,71.58
"050US39067","39067",0,0,0,0,43.07,86.14
"050US39069","39069",2,0,28.57,0,35.56,71.11
"050US39071","39071",0,0,0,0,54.34,108.67
"050US39073","39073",5,0,71.43,0,28.11,56.21
"050US39075","39075",0,0,0,0,46.81,93.63
"050US39077","39077",7,0,53.85,0,30.03,60.06
"050US39079","39079",1,0,14.29,0,37.93,75.86
"050US39081","39081",19,3,86.36,13.64,22.18,44.36
"050US39083","39083",3,0,21.43,0,34.67,69.35
"050US39085","39085",59,48,100,81.36,12.2,24.41
"050US39087","39087",17,13,94.44,72.22,12.88,25.77
"050US39089","39089",46,31,100,67.39,11.65,23.3
"050US39091","39091",0,0,0,0,43.97,87.94
"050US39093","39093",49,0,62.03,0,28.63,57.25
"050US39095","39095",168,164,100,97.62,5.69,11.38
"050US39097","39097",12,6,100,50,15.14,30.29
"050US39099","39099",75,69,100,92,8.28,16.57
"050US39101","39101",0,0,0,0,60.31,120.63
"050US39103","39103",37,3,88.1,7.14,23.56,47.11
"050US39105","39105",1,0,16.67,0,36.37,72.74
"050US39107","39107",0,0,0,0,42.74,85.49
"050US39109","39109",13,0,56.52,0,28.79,57.58
"050US39111","39111",0,0,0,0,60.28,120.56
"050US39113","39113",154,113,98.72,72.44,11.4,22.81
"050US39115","39115",0,0,0,0,51.09,102.19
"050US39117","39117",5,0,55.56,0,29.01,58.02
"050US39119","39119",2,0,9.52,0,38.13,76.26
"050US39121","39121",2,0,50,0,33.24,66.47
"050US39123","39123",6,0,40,0,34.48,68.97
"050US39125","39125",0,0,0,0,44.82,89.65
"050US39127","39127",4,0,44.44,0,34.37,68.75
"050US39129","39129",14,0,87.5,0,21.29,42.57
"050US39131","39131",2,0,28.57,0,31.93,63.86
"050US39133","39133",38,21,100,55.26,14.23,28.47
"050US39135","39135",4,0,33.33,0,32.79,65.58
"050US39137","39137",2,0,25,0,34.15,68.3
"050US39139","39139",30,23,100,76.67,10.42,20.85
"050US39141","39141",17,9,100,52.94,12.42,24.84
"050US39143","39143",1,0,6.67,0,40.24,80.49
"050US39145","39145",21,10,100,47.62,14.61,29.22
"050US39147","39147",0,0,0,0,59.58,119.15
"050US39149","39149",6,0,60,0,31.85,63.71
"050US39151","39151",90,71,100,78.89,10,20.01
"050US39153","39153",138,117,100,84.78,9.62,19.23
"050US39155","39155",54,47,100,87.04,9.92,19.85
"050US39157","39157",11,0,45.83,0,33.51,67.02
"050US39159","39159",8,0,61.54,0,30.33,60.66
"050US39161","39161",1,0,11.11,0,38.08,76.16
"050US39163","39163",1,0,33.33,0,36.83,73.66
"050US39165","39165",44,30,100,68.18,12.57,25.13
"050US39167","39167",16,7,88.89,38.89,17.99,35.98
"050US39169","39169",14,0,43.75,0,30.85,61.69
"050US39171","39171",0,0,0,0,52.02,104.05
"050US39173","39173",26,13,83.87,41.94,18.49,36.98
"050US39175","39175",0,0,0,0,54.01,108.03
"050US40001","40001",0,0,0,0,40.09,80.18
"050US40003","40003",0,0,0,0,89.42,178.84
"050US40005","40005",0,0,0,0,42.7,85.4
"050US40007","40007",0,0,0,0,NA,NA
"050US40009","40009",0,0,0,0,NA,NA
"050US40011","40011",0,0,0,0,63.06,126.11
"050US40013","40013",10,1,76.92,7.69,21.51,43.03
"050US40015","40015",0,0,0,0,62.45,124.9
"050US40017","40017",33,7,89.19,18.92,20.1,40.2
"050US40019","40019",0,0,0,0,59.35,118.7
"050US40021","40021",13,7,100,53.85,13.75,27.49
"050US40023","40023",0,0,0,0,70.19,140.37
"050US40025","40025",0,0,0,0,NA,NA
"050US40027","40027",65,39,91.55,54.93,14.73,29.45
"050US40029","40029",1,0,50,0,31.96,63.92
"050US40031","40031",0,0,0,0,70.99,141.97
"050US40033","40033",0,0,0,0,84.78,169.56
"050US40035","40035",3,0,60,0,30.05,60.09
"050US40037","40037",14,1,60.87,4.35,27.17,54.34
"050US40039","40039",0,0,0,0,70.89,141.78
"050US40041","40041",3,0,23.08,0,39.09,78.18
"050US40043","40043",0,0,0,0,89.25,178.5
"050US40045","40045",0,0,0,0,NA,NA
"050US40047","40047",0,0,0,0,67.5,135.01
"050US40049","40049",1,0,11.11,0,46.66,93.32
"050US40051","40051",4,0,26.67,0,35.56,71.11
"050US40053","40053",0,0,0,0,57,113.99
