"HEROP_ID","FIPS","SocEcAdvIn","LimMobInd","UrbCoreInd","MicaInd"
"140US55025011302","55025011302",1.61,0.61,-0.27,1.04
"140US55025012201","55025012201",2.22,-0.98,0.92,-0.66
"140US55025013302","55025013302",2.04,1.09,-0.74,1.01
"140US55079140202","55079140202",1.72,0.91,-0.26,0.06
"140US55079160204","55079160204",0.95,-0.02,1.22,0.86
"140US55079170200","55079170200",1.07,0.04,0.45,0.29
"140US55027960900","55027960900",0.36,-0.87,-0.19,-0.09
"140US55027962000","55027962000",0.8,-2.41,0.38,-0.21
"140US55079020900","55079020900",0.99,1.06,-0.82,1.06
"140US55079021600","55079021600",-0.45,0.91,-0.43,0.4
"140US55079060102","55079060102",2.67,0.08,0.83,-0.34
"140US55079080100","55079080100",1.58,1.06,0.61,0.63
"140US55079090300","55079090300",1.66,0.23,0.76,0.23
"140US55079016200","55079016200",-5.43,0.44,-1.06,-0.12
"140US55079016700","55079016700",-7.34,1.4,-1.15,-0.68
"140US55079017400","55079017400",-7.27,1.49,0.22,-0.91
"140US55079091400","55079091400",2.05,1.34,0.06,0.98
"140US55079100600","55079100600",0.77,-0.54,-0.02,0.48
"140US55079101100","55079101100",1.47,-0.6,0.83,0.04
"140US55079101800","55079101800",1.55,-1.07,0.37,0.06
"140US55071005400","55071005400",1.17,-0.23,-0.84,0.53
"140US55079001900","55079001900",-2.78,-1.16,-1.71,1.64
"140US55079004900","55079004900",-1.15,0.17,-0.25,2.05
"140US55079006200","55079006200",-4.22,-1.74,-0.84,2.14
"140US55079011100","55079011100",1.19,0.28,2.43,0.88
"140US55079014100","55079014100",-4.85,-1.23,2.69,4.72
"140US55133204301","55133204301",2.5,0.62,-0.14,0.42
"140US55035000400","55035000400",1.77,-0.19,-0.17,0.14
"140US55035001400","55035001400",1.79,0.28,-0.29,0.56
"140US55059000400","55059000400",0.83,-0.91,-1.2,0.45
"140US55059000800","55059000800",-2.66,2.47,-1.59,0.81
"140US55059001500","55059001500",-0.44,0.36,-0.54,1.66
"140US55059002500","55059002500",1.66,0.39,0.27,0.79
"140US55063000100","55063000100",1.83,0.09,-0.36,-0.04
"140US55069960800","55069960800",1.02,-0.07,-0.25,0.56
"140US55135100900","55135100900",1.03,-0.32,-0.4,0.17
"140US55087012506","55087012506",2.01,0.48,0.7,0.09
"140US55097961000","55097961000",0.31,-0.25,0.42,1.14
"140US55101001302","55101001302",-2.26,0.83,-1.24,1.01
"140US55079186200","55079186200",-5.14,-2.25,-0.32,2.57
"140US55087010601","55087010601",-0.36,0.86,-1.05,1.05
"140US55133200201","55133200201",2.87,-1.92,1.57,-0.93
"140US55079100500","55079100500",0.12,-1.13,-0.49,0.8
"140US55035000803","55035000803",1.2,-0.24,0.47,0.18
"140US55025001604","55025001604",-1.64,-1.97,3.18,2.4
"140US55133202700","55133202700",0.97,-2.94,1.61,-0.71
"140US55073000100","55073000100",-3.06,-2.35,-0.28,2.11
"140US55079003800","55079003800",-2.36,-1.11,-0.48,2.09
"140US55079012800","55079012800",1,0.45,0.88,0.35
"140US55101001502","55101001502",1.73,-0.25,-0.18,0.07
"140US55003950800","55003950800",0.42,-0.91,-0.37,-0.25
"140US55079005900","55079005900",-2.1,-0.06,0.75,2.25
"140US55079012400","55079012400",-1.49,-0.5,0.25,1.18
"140US55105002300","55105002300",-0.09,-1.23,-0.34,-0.67
"140US55139000200","55139000200",-0.12,0.12,0.21,0.98
"140US55025001603","55025001603",-2.5,-1.9,4,2.63
"140US55059001200","55059001200",-1,0.34,-1.28,1.26
"140US55009000200","55009000200",0.83,0.08,-0.7,0.48
"140US55009020600","55009020600",1.87,0.76,-0.6,0.43
"140US55025000800","55025000800",2.21,0.57,0.86,0.77
"140US55025001704","55025001704",1.33,-3.04,3.55,0.47
"140US55025013301","55025013301",1.72,1.14,-0.28,0.66
"140US55101000901","55101000901",0.82,0.51,-0.71,0.41
"140US55105000200","55105000200",1,0.3,-0.62,0.66
"140US55117010300","55117010300",2.89,0.13,0.36,-0.21
"140US55131420105","55131420105",0.4,0.41,-0.09,1.01
"140US55133200102","55133200102",2,-0.84,0.45,-0.48
"140US55133204400","55133204400",2.74,0.23,1.19,0.37
"140US55097960800","55097960800",1.65,-0.11,0.02,0.3
"140US55007960100","55007960100",0.27,-1.08,-0.43,0.06
"140US55009020204","55009020204",3.16,1.55,-0.51,0.19
"140US55133203101","55133203101",1.91,1.39,-0.2,0.93
"140US55105002800","55105002800",1.34,-0.31,-0.51,0.21
"140US55117000800","55117000800",-2.19,0.82,-1.34,0.85
"140US55133200500","55133200500",2.9,1.55,-0.11,0.54
"140US55133201102","55133201102",3.04,0.55,-0.1,-0.3
"140US55075961300","55075961300",0.95,-0.58,-0.07,0.29
"140US55011960100","55011960100",1.78,0.79,-0.28,0.01
"140US55079009300","55079009300",-0.67,0,-0.84,1.56
"140US55079017500","55079017500",-6.69,0.16,-1.1,1.75
"140US55139000500","55139000500",-1.12,-1.25,2.09,1.48
"140US55141010200","55141010200",2.03,-0.17,-0.4,0.13
"140US55013970700","55013970700",1.63,-1.29,-0.46,-1.23
"140US55073002200","55073002200",0.76,0.72,-1.03,-0.87
"140US55079000700","55079000700",0.01,-0.12,-0.72,0.92
"140US55079002500","55079002500",-3.71,-1.63,-1.44,2.01
"140US55079005600","55079005600",2.55,0.28,0.62,0.21
"140US55079008800","55079008800",-6.43,-4.14,0.8,2.6
"140US55101000200","55101000200",-1.18,-0.92,0.57,1.21
"140US55101001504","55101001504",1.6,0.3,-0.24,0.57
"140US55087011800","55087011800",1.81,0.37,-0.26,-0.03
"140US55089660100","55089660100",2.38,-0.42,0.37,0.17
"140US55031020400","55031020400",2.23,-0.3,-0.09,0.09
"140US55039040500","55039040500",-2.42,-1.87,0.08,1.74
"140US55039042200","55039042200",2.05,0.06,-0.39,-0.02
"140US55059000100","55059000100",0.55,-0.13,0.33,1.19
"140US55071000400","55071000400",0.98,0.05,-0.81,0.87
"140US55079000303","55079000303",-0.49,1.03,-0.75,1.68
"140US55079003600","55079003600",-2.45,0.44,-1.25,1.62
"140US55079008900","55079008900",-5.37,-1.77,-1.93,3.19
"140US55079011200","55079011200",1.22,-0.47,2.43,0.68
"140US55079019500","55079019500",0.37,0.47,-0.57,1.21
"140US55079120101","55079120101",2.03,-0.82,0.75,-0.94
"140US55079186300","55079186300",-0.11,-0.61,3.19,0.4
"140US55079170400","55079170400",2.35,0.72,-0.36,-0.06
"140US55087010700","55087010700",0.98,0.85,-0.41,0.53
"140US55087011700","55087011700",1.35,0.38,-1.07,0.62
"140US55039041600","55039041600",1.5,-0.27,0.01,0.12
"140US55055100200","55055100200",-0.26,0.3,-0.36,1.63
"140US55059000700","55059000700",-2.41,0.64,-1.45,1.33
"140US55073000601","55073000601",0.09,-0.02,-0.07,0.11
"140US55079150303","55079150303",2.64,0.1,0.05,-0.5
"140US55133203602","55133203602",1.52,1.05,-0.08,0.27
"140US55009021301","55009021301",1.95,0.17,-0.42,0.36
"140US55025000204","55025000204",1.15,0.82,1.06,0.97
"140US55025001200","55025001200",0.17,-0.39,1.47,1.34
"140US55079016900","55079016900",-6.42,0.09,-0.39,1.72
"140US55079021100","55079021100",0.72,-0.13,0.03,0.49
"140US55079080200","55079080200",1.93,1.13,1.13,1.17
"140US55131470203","55131470203",1.27,0.15,0.67,1.18
"140US55139003300","55139003300",0.82,0.17,0.41,0.76
"140US55025010400","55025010400",1.89,-1.57,0.61,0.05
"140US55029100600","55029100600",2.19,0.22,-0.64,0.02
"140US55037190200","55037190200",2.03,-1.33,-0.51,-0.82
"140US55087013200","55087013200",1.25,0.2,-0.61,-0.41
"140US55079090600","55079090600",2.18,0,0.36,0.54
"140US55079090800","55079090800",2.92,1.26,0.13,0.48
"140US55089630201","55089630201",2.43,0.34,0.09,-0.01
"140US55089640200","55089640200",2.78,0.97,-0.08,0.3
"140US55139003100","55139003100",1.54,-0.43,-0.29,-0.07
"140US55139003600","55139003600",3.13,1.31,-0.29,0.36
"140US55141010100","55141010100",1.55,0.69,-0.87,0.03
"140US55141010600","55141010600",1.32,-0.51,0.47,0.36
"140US55141011300","55141011300",1.95,-0.71,0.4,-0.32
"140US55079091300","55079091300",2.6,0.7,0.47,0.74
"140US55079100700","55079100700",1.5,-0.69,0.14,0.39
"140US55079101200","55079101200",1.87,-1.57,0.4,-0.67
"140US55079101400","55079101400",0.71,-0.45,0.06,-0.05
"140US55079120300","55079120300",0.71,0.15,0.31,0.51
"140US55079120501","55079120501",1.56,0.29,0.26,0.15
"140US55079140201","55079140201",1.73,-0.53,0.28,0.22
"140US55079160203","55079160203",1.48,0.96,0.48,1.04
"140US55079160300","55079160300",2.4,1.66,-0.32,0.53
"140US55079180100","55079180100",0.86,-0.31,-0.23,0.68
"140US55079180300","55079180300",-0.87,0.09,-0.6,1.72
"140US55079185800","55079185800",-1.85,0.46,-0.6,2.01
"140US55065970200","55065970200",0.8,0.71,-0.26,-0.36
"140US55103970400","55103970400",0.41,-1.29,0.24,0.12
"140US55105000400","55105000400",-0.87,-1.45,-1.17,0.95
"140US55105000500","55105000500",1.29,-0.55,-0.8,-0.24
"140US55105000900","55105000900",2.54,0.09,-0.33,-0.04
"140US55105001000","55105001000",-1.06,0.21,-0.6,0.71
"140US55105001100","55105001100",1.09,-0.22,-1.16,0.32
"140US55079001100","55079001100",-3.41,-1.31,-0.09,3.13
"140US55079001600","55079001600",-2.7,-0.45,-0.66,2.08
"140US55041950200","55041950200",0.51,-1.21,-1.07,-0.78
"140US55051180100","55051180100",0.91,-1.6,-0.51,-0.04
"140US55031020700","55031020700",2.01,-0.45,0.29,0.27
"140US55021970300","55021970300",1.57,-0.02,0.26,-0.5
"140US55043960600","55043960600",1.05,0.71,-0.64,-0.49
"140US55023960100","55023960100",1.28,-0.77,-0.47,-0.67
"140US55025000902","55025000902",1.05,-0.05,2.03,1.33
"140US55025001102","55025001102",-2.01,-2.64,4.17,3.5
"140US55025001403","55025001403",0.27,0.83,0.63,0.89
"140US55029100100","55029100100",2.58,-2.05,0.58,-1.33
"140US55029100400","55029100400",2.02,-1,0.51,-0.94
"140US55015020306","55015020306",2.75,1.68,-0.87,0.56
"140US55121100100","55121100100",1.69,0.17,-0.24,0.23
"140US55083101200","55083101200",1.46,-0.03,0.03,0.31
"140US55111000300","55111000300",0.01,-0.95,-0.5,0.84
"140US55111001001","55111001001",1.54,0.23,-0.4,0.29
"140US55115100200","55115100200",2.9,-1.64,0.4,-1.64
"140US55115100400","55115100400",0.57,-0.22,-0.14,0.49
"140US55117000900","55117000900",1.4,0.06,0.25,0.29
"140US55109120400","55109120400",1.73,1.45,-0.61,0.41
"140US55073000700","55073000700",-0.64,-1.3,-0.12,0.52
"140US55073001103","55073001103",0.93,0.35,-0.32,0.09
"140US55073001400","55073001400",2.06,0.02,0.62,0.21
"140US55073001900","55073001900",1.92,0.33,-0.63,0.11
"140US55075960700","55075960700",2.16,-2.86,0.19,-1.84
"140US55109120903","55109120903",2.03,1.08,0.34,1.04
"140US55085970500","55085970500",2.89,-0.16,0.19,-0.44
"140US55085971100","55085971100",2.42,-0.68,-0.36,-0.92
"140US55087010800","55087010800",2.22,0.45,-0.1,0.14
"140US55087011000","55087011000",-0.02,-0.24,0.61,0.2
"140US55133202001","55133202001",2.98,0.72,-0.43,-0.25
"140US55137960100","55137960100",1.93,-0.94,-0.47,-0.28
"140US55079002400","55079002400",-4.26,-2.31,0.51,2.02
"140US55007960600","55007960600",2.65,-1.86,0.58,-1.72
"140US55009001000","55009001000",-0.49,-2.51,1.16,0.77
"140US55075961200","55075961200",2.3,0.32,-0.89,0.19
"140US55077960400","55077960400",1.64,-0.58,-0.75,-0.53
"140US55079000900","55079000900",-2.86,1.46,-1.98,2.74
"140US55079013300","55079013300",-1.82,0.59,-0.38,1.33
"140US55127000702","55127000702",-0.7,-0.44,0.15,-0.24
"140US55127001603","55127001603",1.2,0.19,-0.5,0.92
"140US55127001701","55127001701",0.99,-0.25,-0.39,0
"140US55137960700","55137960700",1.41,-1.08,-0.17,-0.45
"140US55139001000","55139001000",0.82,-1.61,0.64,0.15
"140US55139001500","55139001500",0.45,0.35,-0.53,0.93
"140US55139001804","55139001804",3.03,1.01,0.58,0.17
"140US55139002000","55139002000",1.53,0.57,-0.53,0.22
"140US55139002400","55139002400",1.77,0.77,0.14,0.89
"140US55079002600","55079002600",-3.32,-0.85,-0.48,2.25
"140US55079003100","55079003100",-1.91,1.16,-1.23,1.81
"140US55079004200","55079004200",-5.34,-0.87,-0.84,3.59
"140US55079004400","55079004400",-2.8,-1.24,0.77,1.89
"140US55117010100","55117010100",2.57,0.26,-0.22,-0.34
"140US55117010900","55117010900",2.65,0.92,-0.2,0.23
"140US55117011100","55117011100",2.43,0.49,-0.29,-0.25
"140US55119960500","55119960500",1.55,-0.86,0.04,0.2
"140US55131420200","55131420200",2.28,0.21,-0.07,0.07
"140US55131440103","55131440103",1.8,0.6,0.13,0.94
"140US55131440106","55131440106",2.84,0.82,0.17,0.12
"140US55079187200","55079187200",2.08,0.29,0.72,-0.21
"140US55079980000","55079980000",NA,NA,NA,NA
"140US55133200202","55133200202",2.4,0.17,0.5,0.12
"140US55027960600","55027960600",2.21,-0.24,-0.38,-0.26
"140US55027960800","55027960800",1.75,0.41,-0.8,0.51
"140US55027961100","55027961100",1.34,0.26,-0.41,0.11
"140US55133200300","55133200300",2.47,0.41,-0.04,0.07
"140US55133200801","55133200801",3.11,1.52,-0.12,0.25
"140US55133201203","55133201203",3.03,-0.17,1.02,-0.51
"140US55133201403","55133201403",2.19,0.73,0.58,0.44
"140US55133201503","55133201503",2.87,0.65,0.64,-0.02
"140US55133201506","55133201506",3,-0.76,0.69,-0.64
"140US55115100700","55115100700",0.96,-0.32,-0.37,-0.25
"140US55087012100","55087012100",1.76,0.21,-0.24,0.2
"140US55087012300","55087012300",1.83,1.4,-0.09,0.37
"140US55087012504","55087012504",2.44,1.08,0.2,0.95
"140US55087012700","55087012700",1.65,0.6,-0.67,0.38
"140US55073000300","55073000300",2.06,0.1,-0.17,-0.45
"140US55031020800","55031020800",0.94,-0.82,-0.08,0.44
"140US55031020900","55031020900",1.12,-0.26,-0.53,0.44
"140US55031021000","55031021000",1.19,-1.33,-0.33,-0.17
"140US55063010600","55063010600",2.7,1.14,-0.35,0.39
"140US55063010800","55063010800",2.25,0.72,-0.17,0.17
"140US55063010203","55063010203",2.48,0.7,-0.58,0.23
"140US55063010500","55063010500",1.79,-0.02,-0.13,0
"140US55013970800","55013970800",1.03,-2.04,-0.27,-0.11
"140US55013971000","55013971000",1.63,-0.4,-0.79,0
"140US55021971100","55021971100",1.89,0.49,-0.69,0.59
"140US55133203200","55133203200",2.92,0.98,-0.05,0.11
"140US55133203305","55133203305",2.88,0.97,0.1,0.73
"140US55133203402","55133203402",2.08,0.87,0.05,0.33
"140US55133203500","55133203500",3.39,1.26,0.08,0.3
"140US55133203704","55133203704",2.59,1.27,0.1,0.74
"140US55133204502","55133204502",2.37,1.07,0.37,0.97
"140US55135100500","55135100500",2.69,-1.52,1.52,-1.55
"140US55081950800","55081950800",-0.07,0.82,-1.14,-0.19
"140US55105001202","55105001202",2.42,1.04,-0.55,0.26
"140US55005000500","55005000500",1.03,-1.28,-0.04,0.6
"140US55011960300","55011960300",1.66,-0.88,0.24,-0.92
"140US55015020400","55015020400",2.64,0.22,-0.22,-0.4
"140US55015020800","55015020800",2.39,1.84,-0.43,0.56
"140US55017010100","55017010100",0.94,0.82,-0.65,0.44
"140US55017010200","55017010200",2.01,0.42,-0.06,-0.19
"140US55025001502","55025001502",-1.88,1.06,0.19,-0.03
"140US55025002000","55025002000",1.14,0.61,0.26,1.45
"140US55025002401","55025002401",2.44,0.25,-0.17,-0.31
"140US55025002601","55025002601",-0.51,0.66,-0.73,0.95
"140US55085971001","55085971001",2.4,-1.12,-0.17,-0.82
"140US55099970600","55099970600",1.89,-0.66,-0.42,-0.39
"140US55123960400","55123960400",1.51,-0.54,0.17,-0.07
"140US55127000600","55127000600",0.65,0.28,-0.41,-0.13
"140US55029100900","55029100900",1.79,-0.91,-0.59,-0.39
"140US55031020300","55031020300",-1.07,-0.49,-0.06,0.94
"140US55081950100","55081950100",1.48,0.11,-0.61,0.22
"140US55081950500","55081950500",1.49,-0.23,-0.42,0.44
"140US55081950600","55081950600",0.18,-1.16,-0.33,0.58
"140US55133203804","55133203804",2.64,0.74,0.08,0.55
"140US55133204004","55133204004",3.33,0.6,0.31,0.01
"140US55127000301","55127000301",2.41,0.25,-0.13,-0.29
"140US55135101000","55135101000",1.44,-0.78,0.39,0.34
"140US55047100100","55047100100",-0.14,-0.01,-0.88,0.3
"140US55047100300","55047100300",1.89,-0.58,-0.28,-0.17
"140US55005001002","55005001002",1.72,-0.86,-0.52,-0.73
"140US55079186000","55079186000",-3.72,-3.99,0.18,1.04
"140US55133202102","55133202102",2.25,1.81,-0.83,0.98
"140US55133202500","55133202500",0.33,0.16,-0.31,0.8
"140US55131450103","55131450103",1.71,-0.14,-0.54,0.32
"140US55131450104","55131450104",2.66,1.1,0.15,0.12
"140US55047100600","55047100600",0.87,-0.15,-0.22,-0.61
"140US55033970600","55033970600",2.11,0.22,-0.37,0.28
"140US55033970800","55033970800",0.44,-0.59,1.03,0.93
"140US55035000100","55035000100",-0.82,0.11,-0.53,-0.79
"140US55035000802","55035000802",1.59,0.74,-0.35,0.68
"140US55025003002","55025003002",-0.55,0.64,-0.05,0.3
"140US55025010100","55025010100",3.77,1.21,0.86,0.06
"140US55025010300","55025010300",2.62,0.48,0.81,0.26
"140US55009021600","55009021600",2.28,0.7,-0.12,0.36
"140US55025012400","55025012400",2.92,1.12,-0.14,0.56
"140US55025012600","55025012600",2.44,0.9,-0.19,0.39
"140US55025012800","55025012800",1.75,0.6,-0.16,0.93
"140US55035001300","55035001300",1.2,0.11,0.18,0.78
"140US55131450105","55131450105",3.13,0.57,-0.19,0.03
"140US55131460101","55131460101",2.9,1.09,-0.3,0.38
"140US55027961300","55027961300",0.82,0.37,-0.79,0.07
"140US55009001300","55009001300",-0.85,-0.83,-0.08,1.45
"140US55009002001","55009002001",1.3,-0.17,0.3,-0.29
"140US55009010100","55009010100",2.05,0.83,-0.06,0.77
"140US55043960100","55043960100",0.78,-0.27,-0.59,-0.07
"140US55031020500","55031020500",1.05,0.33,-0.32,0.63
"140US55071010500","55071010500",2.78,0.01,-0.32,-0.47
"140US55105002000","55105002000",-0.06,-1.08,-1.32,-0.42
"140US55003950500","55003950500",1.41,0.78,-1.33,0.08
"140US55095960700","55095960700",0.91,-0.22,-0.71,0.53
"140US55097960100","55097960100",2.19,0.16,-0.68,-0.28
"140US55097960600","55097960600",1.95,0.39,-0.82,0.28
"140US55101000904","55101000904",1.21,-0.59,-0.06,-0.46
"140US55101001201","55101001201",-0.67,-1.22,0.04,0.5
"140US55101001501","55101001501",2.18,0.16,-0.48,0.19
"140US55039041100","55039041100",2.28,-0.23,0.04,0.05
"140US55079014600","55079014600",-3.69,-2.76,5.41,3.68
"140US55079014800","55079014800",-2.68,-1.38,1.7,1.75
"140US55079016500","55079016500",-5.86,1,-0.8,-0.19
"140US55079016800","55079016800",-6.48,0.02,-0.6,0.28
"140US55079017000","55079017000",-4.49,0.29,-0.5,-0.21
"140US55079018200","55079018200",2.78,0.89,1.41,0.75
"140US55079018500","55079018500",0.79,1.48,-0.14,0.13
"140US55079019300","55079019300",2.13,-0.09,0.31,-0.01
"140US55079019800","55079019800",0.46,-0.16,0.53,-0.17
"140US55079020300","55079020300",-0.98,0.84,-0.72,0.84
"140US55079020800","55079020800",1.85,0.16,1.02,0.89
"140US55079021500","55079021500",1.1,0.13,-0.54,-0.41
"140US55067960400","55067960400",2.16,0.23,-0.86,-0.2
"140US55069960100","55069960100",2.72,-1.28,-0.08,-1.07
"140US55071000700","55071000700",0.83,-0.74,-0.38,-0.26
"140US55071005100","55071005100",1.97,-1.34,0.3,-0.55
"140US55071010200","55071010200",2.61,0.58,-0.39,-0.18
"140US55083100300","55083100300",2.69,-2.53,0.07,-2.23
"140US55039040200","55039040200",0.48,-0.19,-0.76,1.25
"140US55039040800","55039040800",0.83,0.5,-1.03,0.36
"140US55105002500","55105002500",-0.67,-0.68,-0.61,-0.09
"140US55017010500","55017010500",0.21,-1.48,-0.23,0.72
"140US55009020203","55009020203",2.05,1.02,-0.94,1.12
"140US55009020703","55009020703",2.03,0.86,-0.11,0.72
"140US55009020900","55009020900",2.04,0.77,-0.45,-0.42
"140US55009021304","55009021304",1.68,0.83,0.18,0.72
"140US55105002602","55105002602",1.69,0.38,0.05,0.62
"140US55105002900","55105002900",1.49,0.68,-0.67,0.36
"140US55107960500","55107960500",0.33,-0.67,-0.78,0.3
"140US55109120201","55109120201",2.57,0.22,0.6,0.55
"140US55079009800","55079009800",-5.49,-1.63,0.71,3.29
"140US55079010700","55079010700",0.44,0.24,2.11,1.43
"140US55079010800","55079010800",0.68,-1.17,2.74,0.49
"140US55079011300","55079011300",0.85,-2.66,3.42,-0.27
"140US55079011400","55079011400",2.2,0.96,3.51,0.6
"140US55079012600","55079012600",0.95,0.13,0.43,0.55
"140US55017011100","55017011100",1.82,-0.31,-0.4,-0.48
"140US55019950400","55019950400",0.23,0.41,-1.14,-0.22
"140US55019950600","55019950600",-0.37,0.71,-0.94,-0.31
"140US55015020308","55015020308",2.39,1.66,-0.14,1.03
"140US55001950100","55001950100",3.21,-1.78,0.03,-1.61
"140US55001950400","55001950400",0.8,-2.09,-0.64,-0.61
"140US55015020200","55015020200",1.98,0.78,-0.61,-0.16
"140US55031030200","55031030200",1.9,0.26,-0.81,0.01
"140US55031030300","55031030300",2.09,-0.89,-0.22,-0.72
"140US55081950200","55081950200",1.71,0.29,-0.77,0.01
"140US55039041400","55039041400",2.61,0.72,-0.48,-0.07
"140US55039041900","55039041900",2.23,0.49,-0.3,-0.03
"140US55017010800","55017010800",1.08,-0.33,-0.53,-0.07
"140US55101001505","55101001505",0.9,-0.07,0.06,0.99
"140US55101001900","55101001900",2.27,0.44,0.01,0.15
"140US55121100600","55121100600",-0.56,0.98,-0.36,-0.42
"140US55079035100","55079035100",4.07,1.7,0.98,0.69
"140US55079050101","55079050101",2.08,0.33,-0.1,-0.26
"140US55079060101","55079060101",1.81,-0.05,0.8,0.11
"140US55131470202","55131470202",2.4,0.74,-0.28,0.62
"140US55131470204","55131470204",2.4,2.29,-0.88,1.11
"140US55133200101","55133200101",2.01,0.05,-0.14,0.14
"140US55021970800","55021970800",2.47,0.51,0.26,0.36
"140US55101002002","55101002002",2.59,0.93,-0.5,0.47
"140US55101002402","55101002402",-0.11,0.08,-0.58,0.81
"140US55025010904","55025010904",3.24,1.95,-0.07,0.71
"140US55025011102","55025011102",2.53,0.79,0.48,0.7
"140US55025011402","55025011402",2.01,0.65,0.19,0.49
"140US55025011600","55025011600",1.97,0.73,-0.5,0.38
"140US55025012202","55025012202",2.02,0.3,-0.28,0.06
"140US55079004700","55079004700",-2.83,-2.11,-0.42,1.72
"140US55079005700","55079005700",2.03,0.26,1.11,0.63
"140US55079006400","55079006400",-5.51,-1.69,-0.24,3.5
"140US55079007200","55079007200",-0.11,-0.83,1.07,1.02
"140US55079007400","55079007400",2.09,0.27,1.83,0.97
"140US55079008400","55079008400",-5.24,-1.74,-1.36,3.14
"140US55079008600","55079008600",-4.3,-1.17,0.21,2.7
"140US55079009200","55079009200",-3.14,0.04,-1.3,2.14
"140US55079186100","55079186100",-5.94,-1.02,-1.13,3.86
"140US55079186400","55079186400",-1.4,-1.96,2.54,1.49
"140US55079186500","55079186500",-1.87,-0.9,1.66,1.29
"140US55079186900","55079186900",3.03,-1.87,3.57,-1.02
"140US55033970100","55033970100",1.95,0.05,-0.33,-0.22
"140US55033970300","55033970300",1.59,0.3,-0.55,0.21
"140US55079009400","55079009400",0.7,1.85,-0.56,1.64
"140US55079009600","55079009600",-6.25,-0.08,-0.16,4.31
"140US55075960100","55075960100",1.24,-0.95,-0.98,-0.04
"140US55093960700","55093960700",1.29,0.46,-0.46,0.61
"140US55097961300","55097961300",1.32,0.52,-0.82,-0.29
"140US55099970200","55099970200",1.63,-1.07,-0.16,-0.35
"140US55125950200","55125950200",2.14,-1.61,0.01,-0.94
"140US55095960500","55095960500",1.73,-0.04,-0.33,-0.19
"140US55067960100","55067960100",2.13,-2.18,-0.24,-1.48
"140US55053960300","55053960300",0.82,0.16,-0.75,0.02
"140US55059001400","55059001400",1.09,0.11,-0.52,0.93
"140US55059001900","55059001900",2.62,-0.37,0.02,-0.37
"140US55059002400","55059002400",2.12,-0.15,0.41,-0.4
"140US55103970300","55103970300",1.98,-0.03,-0.33,-0.37
"140US55069960400","55069960400",2.5,0.1,-0.33,-0.36
"140US55141011600","55141011600",2.28,-0.57,-0.83,-0.63
"140US55129950200","55129950200",2.18,-1.15,-0.34,-0.82
"140US55055101600","55055101600",1.19,0.01,0.06,0.35
"140US55059000900","55059000900",-2.84,-0.33,-1.43,2.04
"140US55065970500","55065970500",1.75,0.15,-0.37,-0.15
"140US55113100500","55113100500",3.01,-1.54,0.26,-1.69
"140US55089660304","55089660304",4.21,1.63,0.65,0.3
"140US55091950100","55091950100",1.36,0,-0.17,-0.05
"140US55093960200","55093960200",1.93,1.1,-0.27,0.73
"140US55067960300","55067960300",1.89,-0.19,-0.87,-0.41
"140US55103970500","55103970500",1.29,-0.15,-0.58,-0.02
"140US55107960200","55107960200",1.79,-1.21,-0.32,-0.48
"140US55045960100","55045960100",2.05,1.18,-0.62,0.72
"140US55053960100","55053960100",0.25,-0.5,-0.54,-0.3
"140US55057100100","55057100100",0.99,-0.78,-0.82,-0.42
"140US55083100900","55083100900",1.41,-0.36,-0.38,-0.02
"140US55059002800","55059002800",2.07,0.01,-0.45,0.01
"140US55059003001","55059003001",1.32,-0.21,-1.14,0.18
"140US55061960100","55061960100",1.02,-1.08,-0.59,0
"140US55063000200","55063000200",-1.24,-0.2,-0.46,0.63
"140US55063000700","55063000700",3.06,0.5,-0.15,-0.3
"140US55063001102","55063001102",1,-1.69,0.81,-0.4
"140US55055100700","55055100700",1.51,0.54,-0.19,0.68
"140US55055101000","55055101000",1.24,0.22,0.1,-0.18
"140US55055101400","55055101400",0.71,0.1,-0.51,0.2
"140US55077960200","55077960200",1.74,-1.76,-0.36,-0.97
"140US55063010202","55063010202",1.82,0.66,-0.81,0.75
"140US55065970100","55065970100",1.42,0.12,-0.88,0
"140US55111000100","55111000100",0.68,-0.26,-0.13,-0.68
"140US55025000402","55025000402",3.06,0.74,0.19,0.07
"140US55079011000","55079011000",0.87,-1.07,3.14,0.73
"140US55129950100","55129950100",1.78,-2.04,-0.28,-1.01
"140US55009020704","55009020704",-0.14,-0.04,0.08,0
"140US55105002700","55105002700",2.09,0.33,-0.42,-0.48
"140US55089630202","55089630202",2.22,0.63,0.39,0.76
"140US55089650101","55089650101",2.89,0.54,-0.13,0.08
"140US55089650300","55089650300",3.02,1.17,-0.04,0.31
"140US55089660301","55089660301",3.45,-0.16,0.86,-0.19
"140US55105003100","55105003100",1.57,0.15,-0.78,0.17
"140US55105003200","55105003200",1.71,0.05,-0.26,-0.45
"140US55093960600","55093960600",2.32,0.89,-0.31,0.32
"140US55093960800","55093960800",2.08,0.44,-0.16,-0.23
"140US55123960700","55123960700",2.17,-0.16,-0.43,-0.33
"140US55105002400","55105002400",1.47,-1.66,-0.77,-0.11
"140US55105002601","55105002601",0.54,-0.67,-0.87,-0.2
"140US55075960600","55075960600",1.28,-2,-0.42,-0.76
"140US55075961000","55075961000",1.52,-0.25,-0.56,-0.17
"140US55075961100","55075961100",1.37,-0.65,-0.33,0
"140US55039041000","55039041000",0.95,-0.53,-0.34,0.51
