HEROP_ID,FIPS,PcpPer100k,SpPer100k,TotPcp,TotSp
140US40119011200,40119011200,0.0,0.0,0.0,0
140US40137000902,40137000902,0.0,27.17,0.0,1
140US40125501004,40125501004,0.0,0.0,0.0,0
140US40101000900,40101000900,0.0,0.0,0.0,0
140US40105172200,40105172200,0.0,0.0,0.0,0
140US40107080700,40107080700,0.0,0.0,0.0,0
140US40119010800,40119010800,1091.19,1091.19,28.0,28
140US40143001600,40143001600,19.22,0.0,1.0,0
140US40131050105,40131050105,20.82,20.82,1.0,1
140US40125501102,40125501102,12.56,0.0,1.0,0
140US40131050405,40131050405,23.13,0.0,1.0,0
140US40131050406,40131050406,0.0,0.0,0.0,0
140US40131050408,40131050408,0.0,0.0,0.0,0
140US40131050604,40131050604,0.0,0.0,0.0,0
140US40131050701,40131050701,47.17,0.0,1.0,0
140US40119011400,40119011400,0.0,0.0,0.0,0
140US40111000300,40111000300,37.4,37.4,1.0,1
140US40097040100,40097040100,198.85,159.08,10.0,8
140US40105172400,40105172400,85.91,0.0,4.0,0
140US40109100300,40109100300,145.03,36.26,4.0,1
140US40109100800,40109100800,0.0,82.78,0.0,2
140US40109101100,40109101100,115.07,0.0,1.0,0
140US40109101300,40109101300,35.65,35.65,1.0,1
140US40109101600,40109101600,0.0,252.53,0.0,1
140US40109102100,40109102100,0.0,0.0,0.0,0
140US40109106607,40109106607,102.54,76.9,4.0,3
140US40143002500,40143002500,541.77,1226.12,19.0,43
140US40143002700,40143002700,34.98,34.98,1.0,1
140US40143003000,40143003000,0.0,0.0,0.0,0
140US40087400300,40087400300,100.08,83.4,6.0,5
140US40133583400,40133583400,22.84,0.0,1.0,0
140US40135030103,40135030103,0.0,0.0,0.0,0
140US40109108316,40109108316,28.63,14.32,2.0,1
140US40017301408,40017301408,190.48,126.98,3.0,2
140US40019892100,40019892100,0.0,0.0,0.0,0
140US40019892300,40019892300,101.49,0.0,3.0,0
140US40049681600,40049681600,0.0,0.0,0.0,0
140US40019892600,40019892600,253.16,438.82,15.0,26
140US40019892800,40019892800,19.13,57.39,1.0,3
140US40019893000,40019893000,86.91,101.39,6.0,7
140US40021978000,40021978000,44.48,22.24,2.0,1
140US40025950100,40025950100,97.09,0.0,1.0,0
140US40027201604,40027201604,235.22,147.02,8.0,5
140US40027201607,40027201607,48.64,48.64,3.0,3
140US40047000100,40047000100,56.54,113.08,3.0,6
140US40047000600,40047000600,173.83,237.04,11.0,15
140US40047001401,40047001401,28.57,0.0,1.0,0
140US40047001402,40047001402,23.19,46.37,1.0,2
140US40027201700,40027201700,0.0,0.0,0.0,0
140US40017300802,40017300802,39.94,0.0,1.0,0
140US40017301001,40017301001,0.0,0.0,0.0,0
140US40053956500,40053956500,0.0,0.0,0.0,0
140US40047001601,40047001601,78.3,62.64,5.0,4
140US40049681100,40049681100,0.0,0.0,0.0,0
140US40049681200,40049681200,0.0,0.0,0.0,0
140US40049681700,40049681700,0.0,0.0,0.0,0
140US40051000500,40051000500,0.0,0.0,0.0,0
140US40091779900,40091779900,0.0,0.0,0.0,0
140US40017301006,40017301006,0.0,0.0,0.0,0
140US40017301009,40017301009,0.0,0.0,0.0,0
140US40017301406,40017301406,0.0,0.0,0.0,0
140US40005587700,40005587700,25.5,0.0,1.0,0
140US40011958600,40011958600,65.45,0.0,1.0,0
140US40011958900,40011958900,146.54,58.62,5.0,2
140US40143007309,40143007309,0.0,0.0,0.0,0
140US40153953400,40153953400,385.64,237.32,13.0,8
140US40109107403,40109107403,0.0,67.74,0.0,4
140US40109107706,40109107706,33.39,100.17,1.0,3
140US40109107900,40109107900,0.0,0.0,0.0,0
140US40109108304,40109108304,37.53,75.06,2.0,4
140US40109108519,40109108519,671.14,5816.55,21.0,182
140US40109108603,40109108603,0.0,0.0,0.0,0
140US40049681300,40049681300,200.74,0.0,6.0,0
140US40051000903,40051000903,9.55,0.0,1.0,0
140US40017300100,40017300100,0.0,0.0,0.0,0
140US40017301407,40017301407,0.0,0.0,0.0,0
140US40073958400,40073958400,0.0,0.0,0.0,0
140US40061279400,40061279400,0.0,0.0,0.0,0
140US40065968200,40065968200,0.0,0.0,0.0,0
140US40081961700,40081961700,38.26,0.0,2.0,0
140US40087400101,40087400101,23.33,0.0,2.0,0
140US40079040303,40079040303,25.1,0.0,1.0,0
140US40095094801,40095094801,0.0,0.0,0.0,0
140US40099790800,40099790800,62.46,0.0,4.0,0
140US40133583300,40133583300,0.0,0.0,0.0,0
140US40143003900,40143003900,150.75,125.63,6.0,5
140US40143004302,40143004302,30.94,0.0,1.0,0
140US40143004800,40143004800,0.0,0.0,0.0,0
140US40143005807,40143005807,121.0,76.42,19.0,12
140US40143007306,40143007306,16.83,50.49,1.0,3
140US40143007412,40143007412,54.5,0.0,2.0,0
140US40143007612,40143007612,0.0,0.0,0.0,0
140US40143007630,40143007630,60.46,362.76,3.0,18
140US40137001000,40137001000,0.0,0.0,0.0,0
140US40131050301,40131050301,207.13,0.0,5.0,0
140US40143000100,40143000100,0.0,0.0,0.0,0
140US40047000200,40047000200,258.78,73.94,7.0,2
140US40011958700,40011958700,0.0,0.0,0.0,0
140US40145030403,40145030403,0.0,0.0,0.0,0
140US40021978202,40021978202,0.0,74.91,0.0,2
140US40027201201,40027201201,0.0,0.0,0.0,0
140US40027201510,40027201510,52.75,250.56,4.0,19
140US40027202008,40027202008,0.0,0.0,0.0,0
140US40027202402,40027202402,15.36,0.0,1.0,0
140US40031000403,40031000403,381.61,267.12,20.0,14
140US40031002404,40031002404,280.99,181.82,17.0,11
140US40037021202,40037021202,0.0,0.0,0.0,0
140US40101001200,40101001200,0.0,43.94,0.0,2
140US40041375801,40041375801,0.0,0.0,0.0,0
140US40145030601,40145030601,0.0,0.0,0.0,0
140US40147001200,40147001200,41.51,41.51,1.0,1
140US40143007702,40143007702,20.6,0.0,2.0,0
140US40143009401,40143009401,18.25,0.0,1.0,0
140US40069660198,40069660198,0.0,30.67,0.0,1
140US40107081000,40107081000,0.0,0.0,0.0,0
140US40109105800,40109105800,0.0,0.0,0.0,0
140US40109105907,40109105907,24.21,0.0,1.0,0
140US40109106302,40109106302,25.83,0.0,1.0,0
140US40109106403,40109106403,98.31,98.31,5.0,5
140US40109106708,40109106708,0.0,0.0,0.0,0
140US40109107209,40109107209,15.34,15.34,1.0,1
140US40019892700,40019892700,0.0,21.36,0.0,1
140US40111000700,40111000700,0.0,0.0,0.0,0
140US40121485600,40121485600,0.0,0.0,0.0,0
140US40121486800,40121486800,0.0,0.0,0.0,0
140US40125501201,40125501201,0.0,0.0,0.0,0
140US40113940002,40113940002,86.3,107.87,4.0,5
140US40115574900,40115574900,0.0,0.0,0.0,0
140US40113940011,40113940011,0.0,0.0,0.0,0
140US40013796600,40013796600,0.0,0.0,0.0,0
140US40017300201,40017300201,0.0,0.0,0.0,0
140US40131050802,40131050802,0.0,0.0,0.0,0
140US40109108318,40109108318,38.48,153.93,2.0,8
140US40109108527,40109108527,17.86,17.86,1.0,1
140US40109108801,40109108801,0.0,0.0,0.0,0
140US40109109202,40109109202,0.0,0.0,0.0,0
140US40109107217,40109107217,0.0,0.0,0.0,0
140US40109107306,40109107306,0.0,0.0,0.0,0
140US40089098800,40089098800,146.68,55.01,8.0,3
140US40111000600,40111000600,0.0,0.0,0.0,0
140US40113940010,40113940010,0.0,0.0,0.0,0
140US40123089000,40123089000,231.18,128.44,9.0,5
140US40131050304,40131050304,0.0,30.33,0.0,1
140US40117957200,40117957200,0.0,0.0,0.0,0
140US40119011301,40119011301,28.5,85.49,1.0,3
140US40143004700,40143004700,0.0,0.0,0.0,0
140US40143006506,40143006506,122.35,0.0,3.0,0
140US40143007000,40143007000,67.52,33.76,2.0,1
140US40143007523,40143007523,0.0,0.0,0.0,0
140US40143008800,40143008800,0.0,0.0,0.0,0
140US40143009300,40143009300,93.55,0.0,4.0,0
140US40147000400,40147000400,66.59,355.16,3.0,16
140US40145030402,40145030402,0.0,0.0,0.0,0
140US40149964900,40149964900,0.0,0.0,0.0,0
140US40101001300,40101001300,61.64,107.87,4.0,7
140US40135030402,40135030402,0.0,0.0,0.0,0
140US40143007633,40143007633,150.72,150.72,4.0,4
140US40143009200,40143009200,176.26,0.0,6.0,0
140US40145030506,40145030506,63.78,0.0,1.0,0
140US40147000700,40147000700,0.0,0.0,0.0,0
140US40109107703,40109107703,582.52,194.17,21.0,7
140US40109108107,40109108107,0.0,35.91,0.0,1
140US40031000200,40031000200,0.0,0.0,0.0,0
140US40031000900,40031000900,0.0,0.0,0.0,0
140US40031002003,40031002003,93.2,93.2,2.0,2
140US40047001200,40047001200,0.0,0.0,0.0,0
140US40085094100,40085094100,69.93,0.0,2.0,0
140US40093955300,40093955300,102.77,34.26,3.0,1
140US40051000700,40051000700,0.0,0.0,0.0,0
140US40059952200,40059952200,0.0,0.0,0.0,0
140US40075963600,40075963600,0.0,0.0,0.0,0
140US40033871200,40033871200,0.0,0.0,0.0,0
140US40037020601,40037020601,0.0,0.0,0.0,0
140US40041375602,40041375602,0.0,0.0,0.0,0
140US40109101900,40109101900,108.77,0.0,3.0,0
140US40097040502,40097040502,0.0,0.0,0.0,0
140US40101000700,40101000700,39.99,39.99,2.0,2
140US40081961300,40081961300,0.0,0.0,0.0,0
140US40103956600,40103956600,0.0,0.0,0.0,0
140US40139951000,40139951000,0.0,0.0,0.0,0
140US40119011000,40119011000,29.92,44.88,2.0,3
140US40085094300,40085094300,0.0,0.0,0.0,0
140US40049681400,40049681400,96.56,19.31,5.0,1
140US40109102900,40109102900,0.0,0.0,0.0,0
140US40109105300,40109105300,0.0,0.0,0.0,0
140US40141070200,40141070200,0.0,0.0,0.0,0
140US40069660200,40069660200,101.05,60.63,5.0,3
140US40139950600,40139950600,0.0,0.0,0.0,0
140US40121486700,40121486700,20.35,0.0,1.0,0
140US40123089598,40123089598,0.0,0.0,0.0,0
140US40103957100,40103957100,37.95,37.95,1.0,1
140US40109105905,40109105905,0.0,0.0,0.0,0
140US40109106303,40109106303,0.0,0.0,0.0,0
140US40109106503,40109106503,0.0,196.85,0.0,3
140US40109107104,40109107104,0.0,0.0,0.0,0
140US40109107809,40109107809,0.0,54.14,0.0,1
140US40109108114,40109108114,186.64,103.69,9.0,5
140US40109108511,40109108511,97.59,382.24,12.0,47
140US40017300801,40017300801,102.98,87.14,13.0,11
140US40083600400,40083600400,0.0,0.0,0.0,0
140US40087400201,40087400201,0.0,0.0,0.0,0
140US40109107215,40109107215,44.22,0.0,2.0,0
140US40109108221,40109108221,74.62,0.0,7.0,0
140US40109108704,40109108704,0.0,0.0,0.0,0
140US40037020800,40037020800,60.68,0.0,2.0,0
140US40123088700,40123088700,0.0,40.44,0.0,1
140US40109108009,40109108009,0.0,0.0,0.0,0
140US40109108113,40109108113,0.0,288.36,0.0,14
140US40109108213,40109108213,69.16,9.88,7.0,1
140US40147001000,40147001000,0.0,0.0,0.0,0
140US40001376700,40001376700,18.95,0.0,1.0,0
140US40001377000,40001377000,,,,
140US40007951800,40007951800,62.89,0.0,1.0,0
140US40019892500,40019892500,0.0,0.0,0.0,0
140US40021978201,40021978201,153.37,306.75,4.0,8
140US40017301300,40017301300,0.0,0.0,0.0,0
140US40143007801,40143007801,0.0,103.56,0.0,3
140US40143005808,40143005808,0.0,0.0,0.0,0
140US40143006707,40143006707,27.49,9.16,3.0,1
140US40143007518,40143007518,26.73,240.58,1.0,9
140US40143007613,40143007613,989.09,1261.94,29.0,37
140US40039960700,40039960700,50.02,37.51,4.0,3
140US40097040200,40097040200,133.24,0.0,6.0,0
140US40109105903,40109105903,38.46,0.0,1.0,0
140US40109108707,40109108707,23.72,0.0,1.0,0
140US40121486300,40121486300,0.0,0.0,0.0,0
140US40143007519,40143007519,0.0,0.0,0.0,0
140US40027201403,40027201403,0.0,0.0,0.0,0
140US40109108110,40109108110,22.74,45.49,1.0,2
140US40109108803,40109108803,0.0,0.0,0.0,0
140US40119010400,40119010400,104.58,17.43,6.0,1
140US40131050409,40131050409,234.52,0.0,5.0,0
140US40031001901,40031001901,444.69,222.35,8.0,4
140US40031002100,40031002100,12.7,0.0,1.0,0
140US40021977700,40021977700,14.71,0.0,1.0,0
140US40023967100,40023967100,170.26,56.75,6.0,2
140US40027201612,40027201612,0.0,0.0,0.0,0
140US40115574800,40115574800,0.0,0.0,0.0,0
140US40119011302,40119011302,353.84,326.62,13.0,12
140US40121486500,40121486500,96.25,0.0,6.0,0
140US40127097800,40127097800,0.0,41.05,0.0,1
140US40133583200,40133583200,81.63,108.84,3.0,4
140US40139950800,40139950800,0.0,0.0,0.0,0
140US40131050303,40131050303,0.0,0.0,0.0,0
140US40131050502,40131050502,0.0,0.0,0.0,0
140US40135030104,40135030104,43.83,14.61,3.0,1
140US40143002100,40143002100,0.0,0.0,0.0,0
140US40109105500,40109105500,32.4,0.0,1.0,0
140US40025950300,40025950300,0.0,0.0,0.0,0
140US40109103800,40109103800,0.0,0.0,0.0,0
140US40047001500,40047001500,0.0,0.0,0.0,0
140US40131050201,40131050201,382.7,612.32,10.0,16
140US40143005700,40143005700,0.0,0.0,0.0,0
140US40143007513,40143007513,0.0,0.0,0.0,0
140US40001376900,40001376900,246.75,134.59,11.0,6
140US40021977800,40021977800,0.0,14.32,0.0,1
140US40027201603,40027201603,0.0,0.0,0.0,0
140US40031000100,40031000100,0.0,0.0,0.0,0
140US40125500302,40125500302,0.0,0.0,0.0,0
140US40109101800,40109101800,0.0,0.0,0.0,0
140US40017300904,40017300904,0.0,0.0,0.0,0
140US40079040102,40079040102,0.0,0.0,0.0,0
140US40081961400,40081961400,0.0,0.0,0.0,0
140US40109108216,40109108216,149.97,29.99,5.0,1
140US40017300700,40017300700,108.51,31.0,7.0,2
140US40121485700,40121485700,0.0,0.0,0.0,0
140US40111000200,40111000200,0.0,0.0,0.0,0
140US40143007634,40143007634,79.51,238.54,3.0,9
140US40037021102,40037021102,0.0,0.0,0.0,0
140US40131050602,40131050602,0.0,0.0,0.0,0
140US40109103400,40109103400,0.0,0.0,0.0,0
140US40047000700,40047000700,169.91,432.5,11.0,28
140US40041375700,40041375700,153.12,102.08,12.0,8
140US40109100700,40109100700,0.0,0.0,0.0,0
140US40143003400,40143003400,2134.72,4933.59,45.0,104
140US40051000800,40051000800,0.0,0.0,0.0,0
140US40067371800,40067371800,36.51,0.0,1.0,0
140US40009966100,40009966100,37.71,12.57,3.0,1
140US40087400400,40087400400,0.0,0.0,0.0,0
140US40093955100,40093955100,0.0,0.0,0.0,0
140US40101000600,40101000600,0.0,26.09,0.0,1
140US40015161600,40015161600,15.35,0.0,1.0,0
140US40031002001,40031002001,17.67,0.0,1.0,0
140US40035373200,40035373200,41.96,0.0,1.0,0
140US40109108703,40109108703,0.0,0.0,0.0,0
140US40111000100,40111000100,0.0,0.0,0.0,0
140US40109108307,40109108307,22.71,22.71,1.0,1
140US40027201610,40027201610,0.0,24.45,0.0,1
140US40107080900,40107080900,137.4,0.0,5.0,0
140US40143005300,40143005300,21.13,0.0,1.0,0
140US40041976200,40041976200,0.0,0.0,0.0,0
140US41045970600,41045970600,0.0,0.0,0.0,0
140US41047001200,41047001200,211.58,502.51,8.0,19
140US41047002000,41047002000,27.84,0.0,3.0,0
140US41047010501,41047010501,66.14,16.53,4.0,1
140US41051000301,41051000301,53.13,35.42,3.0,2
140US41051000701,41051000701,0.0,0.0,0.0,0
140US41051001302,41051001302,28.92,28.92,1.0,1
140US41057960100,41057960100,60.98,0.0,2.0,0
140US41057960400,41057960400,23.52,11.76,2.0,1
140US41059950500,41059950500,0.0,20.89,0.0,1
140US41061970600,41061970600,463.08,540.26,18.0,21
140US41063960300,41063960300,128.04,64.02,4.0,2
140US41065970800,41065970800,23.59,0.0,1.0,0
140US41067030401,41067030401,695.05,586.45,32.0,27
140US41067031004,41067031004,0.0,0.0,0.0,0
140US41039001904,41039001904,74.01,0.0,4.0,0
140US41039002501,41039002501,0.0,0.0,0.0,0
140US41039003800,41039003800,287.79,759.76,25.0,66
140US41039005200,41039005200,0.0,0.0,0.0,0
140US41041950601,41041950601,0.0,0.0,0.0,0
140US41041951500,41041951500,169.72,0.0,5.0,0
140US41041951700,41041951700,0.0,0.0,0.0,0
140US41043020500,41043020500,177.26,101.29,7.0,4
140US41043030300,41043030300,0.0,212.31,0.0,5
140US41043030903,41043030903,0.0,0.0,0.0,0
140US41003001001,41003001001,72.05,168.11,3.0,7
140US41003001002,41003001002,60.86,152.16,2.0,5
140US41003010400,41003010400,25.49,25.49,1.0,1
140US41005020302,41005020302,808.75,832.54,34.0,35
140US41005020900,41005020900,403.13,426.84,17.0,18
140US41051003401,41051003401,55.73,0.0,2.0,0
140US41051003702,41051003702,0.0,0.0,0.0,0
140US41051003802,41051003802,0.0,0.0,0.0,0
140US41051006200,41051006200,0.0,0.0,0.0,0
140US41051006601,41051006601,0.0,0.0,0.0,0
140US41051006701,41051006701,0.0,0.0,0.0,0
140US41051007900,41051007900,0.0,0.0,0.0,0
140US41051009000,41051009000,34.91,8.73,4.0,1
140US41051009606,41051009606,0.0,0.0,0.0,0
140US41067031606,41067031606,14.7,0.0,1.0,0
140US41067031706,41067031706,0.0,0.0,0.0,0
140US41067031815,41067031815,0.0,0.0,0.0,0
140US41067031911,41067031911,0.0,0.0,0.0,0
140US41067032409,41067032409,0.0,0.0,0.0,0
140US41067033000,41067033000,33.37,66.73,2.0,4
140US41071030802,41071030802,59.63,59.63,3.0,3
140US41027950100,41027950100,23.01,69.04,1.0,3
140US41029000403,41029000403,0.0,0.0,0.0,0
140US41029002100,41029002100,682.9,682.9,23.0,23
140US41029003002,41029003002,23.12,92.46,1.0,4
140US41031960100,41031960100,168.85,0.0,4.0,0
140US41033360900,41033360900,75.84,113.77,2.0,3
140US41033361600,41033361600,25.57,0.0,2.0,0
140US41035970300,41035970300,105.6,175.99,3.0,5
140US41037960100,41037960100,0.0,0.0,0.0,0
140US41051010405,41051010405,16.56,115.93,1.0,7
140US41001950300,41001950300,0.0,0.0,0.0,0
140US41001950600,41001950600,0.0,50.92,0.0,1
140US41005024302,41005024302,0.0,0.0,0.0,0
140US41007950100,41007950100,0.0,0.0,0.0,0
140US41007950600,41007950600,29.71,29.71,1.0,1
140US41007951100,41007951100,303.16,173.24,14.0,8
140US41011000300,41011000300,32.0,32.0,1.0,1
140US41015950100,41015950100,0.0,0.0,0.0,0
140US41015950301,41015950301,21.75,21.75,1.0,1
140US41017000500,41017000500,31.74,15.87,2.0,1
140US41019060000,41019060000,0.0,26.81,0.0,1
140US41019110000,41019110000,68.52,137.03,2.0,4
140US41019180000,41019180000,70.34,0.0,3.0,0
140US41019210000,41019210000,46.7,0.0,2.0,0
140US41021960100,41021960100,0.0,0.0,0.0,0
140US41023960200,41023960200,109.81,91.51,6.0,5
140US41019030000,41019030000,27.15,27.15,1.0,1
140US41019070000,41019070000,166.32,810.81,8.0,39
140US41019100000,41019100000,0.0,0.0,0.0,0
140US41029000404,41029000404,0.0,0.0,0.0,0
140US41029001001,41029001001,121.99,0.0,8.0,0
140US41029001601,41029001601,150.86,43.1,7.0,2
140US41039001903,41039001903,0.0,0.0,0.0,0
140US41039002102,41039002102,30.23,317.46,2.0,21
140US41039001600,41039001600,0.0,18.92,0.0,1
140US41005022907,41005022907,0.0,0.0,0.0,0
140US41005023202,41005023202,24.29,0.0,2.0,0
140US41005024000,41005024000,0.0,0.0,0.0,0
140US41005024304,41005024304,43.96,0.0,1.0,0
140US41005980000,41005980000,2666.67,0.0,2.0,0
140US41007951200,41007951200,64.31,0.0,2.0,0
140US41009970500,41009970500,0.0,0.0,0.0,0
140US41009970700,41009970700,0.0,24.44,0.0,1
140US41059951200,41059951200,11.07,11.07,1.0,1
140US41039001400,41039001400,0.0,0.0,0.0,0
140US41039002700,41039002700,0.0,0.0,0.0,0
140US41039003201,41039003201,0.0,0.0,0.0,0
140US41039003900,41039003900,825.31,715.27,30.0,26
140US41039004502,41039004502,0.0,0.0,0.0,0
140US41039004600,41039004600,0.0,0.0,0.0,0
140US41043020400,41043020400,25.06,50.11,1.0,2
140US41043030200,41043030200,15.17,0.0,1.0,0
140US41043030402,41043030402,0.0,0.0,0.0,0
140US41001950400,41001950400,0.0,0.0,0.0,0
140US41003001101,41003001101,73.57,24.52,3.0,1
140US41007950400,41007950400,0.0,129.9,0.0,5
140US41019050001,41019050001,21.79,21.79,1.0,1
140US41029000502,41029000502,359.71,670.37,22.0,41
140US41029002600,41029002600,37.37,0.0,1.0,0
140US41039000100,41039000100,0.0,37.38,0.0,2
140US41045970700,41045970700,0.0,0.0,0.0,0
140US41045970900,41045970900,16.78,0.0,1.0,0
140US41047000300,41047000300,514.03,321.27,24.0,15
140US41051003301,41051003301,0.0,0.0,0.0,0
140US41051003603,41051003603,0.0,0.0,0.0,0
140US41061970300,41061970300,0.0,0.0,0.0,0
140US41061970700,41061970700,0.0,58.12,0.0,2
140US41063960200,41063960200,0.0,51.63,0.0,1
140US41065970700,41065970700,54.91,219.66,1.0,4
140US41067030101,41067030101,1272.51,4453.78,106.0,371
140US41067030801,41067030801,157.66,57.33,11.0,4
140US41067031200,41067031200,52.03,0.0,4.0,0
140US41067031511,41067031511,0.0,0.0,0.0,0
140US41067031611,41067031611,119.49,79.66,9.0,6
140US41067032004,41067032004,0.0,0.0,0.0,0
140US41067032404,41067032404,0.0,14.36,0.0,1
140US41067032607,41067032607,108.41,43.37,5.0,2
140US41047001701,41047001701,88.85,0.0,6.0,0
140US41047002303,41047002303,0.0,0.0,0.0,0
140US41047010502,41047010502,0.0,0.0,0.0,0
140US41047010600,41047010600,0.0,0.0,0.0,0
140US41051000200,41051000200,112.54,112.54,7.0,7
140US41051000401,41051000401,0.0,0.0,0.0,0
140US41051000702,41051000702,0.0,0.0,0.0,0
140US41051001301,41051001301,24.37,97.47,1.0,4
140US41051001500,41051001500,27.71,83.13,1.0,3
140US41051002203,41051002203,1546.65,3220.08,61.0,127
140US41051002702,41051002702,596.13,59.61,20.0,2
140US41039000902,41039000902,0.0,0.0,0.0,0
140US41039001500,41039001500,21.67,0.0,1.0,0
140US41067032606,41067032606,0.0,15.97,0.0,1
140US41011000503,41011000503,0.0,0.0,0.0,0
140US41011000900,41011000900,70.4,28.16,5.0,2
140US41013950100,41013950100,170.31,113.54,12.0,8
140US41015950200,41015950200,104.29,156.44,6.0,9
140US41017000600,41017000600,0.0,0.0,0.0,0
140US41051009801,41051009801,783.0,44.74,35.0,2
140US41051010001,41051010001,385.84,251.64,23.0,15
140US41051010410,41051010410,744.75,677.05,33.0,30
140US41053020203,41053020203,495.54,132.14,15.0,4
140US41057960300,41057960300,0.0,0.0,0.0,0
140US41057960700,41057960700,0.0,0.0,0.0,0
140US41071030201,41071030201,115.16,43.18,8.0,3
140US41071030501,41071030501,194.17,418.22,13.0,28
140US41071030702,41071030702,0.0,0.0,0.0,0
140US41051008500,41051008500,0.0,0.0,0.0,0
140US41051009604,41051009604,0.0,0.0,0.0,0
140US41051004001,41051004001,0.0,0.0,0.0,0
140US41051004800,41051004800,921.96,3161.01,28.0,96
140US41051007500,41051007500,18.18,0.0,1.0,0
140US41051007600,41051007600,30.39,0.0,1.0,0
140US41051008002,41051008002,0.0,0.0,0.0,0
140US41029002500,41029002500,215.52,603.45,5.0,14
140US41029002700,41029002700,0.0,0.0,0.0,0
140US41031940000,41031940000,0.0,0.0,0.0,0
140US41031960302,41031960302,0.0,0.0,0.0,0
140US41033361500,41033361500,0.0,0.0,0.0,0
140US41035970100,41035970100,0.0,0.0,0.0,0
140US41035970200,41035970200,18.93,0.0,1.0,0
140US41035970400,41035970400,0.0,0.0,0.0,0
140US41003010702,41003010702,94.47,94.47,4.0,4
140US41005020600,41005020600,0.0,35.08,0.0,3
140US41005021802,41005021802,0.0,0.0,0.0,0
140US41005022201,41005022201,0.0,0.0,0.0,0
140US41019010000,41019010000,0.0,42.23,0.0,1
140US41035970600,41035970600,0.0,0.0,0.0,0
140US41035971200,41035971200,0.0,40.11,0.0,1
140US41037960200,41037960200,98.23,0.0,5.0,0
140US41039000500,41039000500,50.43,0.0,1.0,0
140US41039000800,41039000800,0.0,0.0,0.0,0
140US41067032610,41067032610,0.0,0.0,0.0,0
140US41039002600,41039002600,183.18,83.26,11.0,5
140US41039004501,41039004501,0.0,0.0,0.0,0
140US41041951800,41041951800,25.39,0.0,1.0,0
140US41051000502,41051000502,0.0,0.0,0.0,0
140US41051001202,41051001202,0.0,113.99,0.0,4
140US41051004002,41051004002,0.0,0.0,0.0,0
140US41051006602,41051006602,276.72,51.89,16.0,3
140US41051008400,41051008400,0.0,0.0,0.0,0
140US41051010600,41051010600,445.29,890.59,14.0,28
140US41067030501,41067030501,0.0,19.83,0.0,1
140US41067031805,41067031805,0.0,0.0,0.0,0
140US41005021100,41005021100,37.29,18.64,2.0,1
140US41015950400,41015950400,0.0,0.0,0.0,0
140US41039000200,41039000200,0.0,18.09,0.0,1
140US41051010304,41051010304,0.0,0.0,0.0,0
140US41067032410,41067032410,0.0,0.0,0.0,0
140US41051002401,41051002401,0.0,0.0,0.0,0
140US41051002802,41051002802,150.42,180.51,5.0,6
140US41001950100,41001950100,0.0,0.0,0.0,0
140US41003001102,41003001102,22.11,22.11,1.0,1
140US41005024400,41005024400,0.0,0.0,0.0,0
140US41011001100,41011001100,51.98,17.33,3.0,1
140US41047001000,41047001000,363.88,500.34,16.0,22
140US41013950400,41013950400,0.0,0.0,0.0,0
140US41017000800,41017000800,339.44,488.8,25.0,36
140US41029000406,41029000406,0.0,0.0,0.0,0
140US41051008201,41051008201,1038.53,2479.06,31.0,74
140US41051009502,41051009502,25.48,0.0,1.0,0
140US41055950100,41055950100,0.0,0.0,0.0,0
140US41019170000,41019170000,0.0,0.0,0.0,0
140US41029000201,41029000201,0.0,0.0,0.0,0
140US41029002300,41029002300,60.53,121.07,1.0,2
140US41039002201,41039002201,0.0,0.0,0.0,0
140US41061970200,41061970200,0.0,0.0,0.0,0
140US41067030806,41067030806,237.61,237.61,7.0,7
140US41067032408,41067032408,80.84,11.55,7.0,1
140US41029001900,41029001900,105.56,175.93,3.0,5
140US41019020000,41019020000,298.06,119.23,10.0,4
140US41023960100,41023960100,0.0,58.17,0.0,1
140US41035970500,41035970500,65.15,0.0,1.0,0
140US41051009201,41051009201,11.78,23.55,1.0,2
140US41039002903,41039002903,0.0,0.0,0.0,0
140US41039005100,41039005100,61.8,154.51,2.0,5
140US41001950500,41001950500,340.78,227.19,9.0,6
140US41047002600,41047002600,0.0,47.96,0.0,1
140US41051000601,41051000601,0.0,0.0,0.0,0
140US41051001102,41051001102,61.05,122.1,1.0,2
140US41051003302,41051003302,0.0,0.0,0.0,0
140US41003010300,41003010300,0.0,0.0,0.0,0
140US41041950400,41041950400,51.81,25.91,2.0,1
140US41047001604,41047001604,183.89,98.08,15.0,8
140US41051001802,41051001802,159.57,53.19,6.0,2
140US41051005600,41051005600,60.3,15.07,4.0,1
140US41051009702,41051009702,11.77,0.0,1.0,0
140US41063960100,41063960100,161.03,0.0,3.0,0
140US41067030700,41067030700,0.0,808.41,0.0,10
140US41067032109,41067032109,0.0,0.0,0.0,0
140US41039004700,41039004700,48.3,144.89,2.0,6
140US41039000708,41039000708,0.0,85.47,0.0,2
140US41047000701,41047000701,144.48,244.5,13.0,22
140US41019200000,41019200000,0.0,0.0,0.0,0
140US41067031910,41067031910,0.0,0.0,0.0,0
140US41009971100,41009971100,29.59,29.59,1.0,1
140US41011000502,41011000502,0.0,0.0,0.0,0
140US41011000600,41011000600,1403.64,1441.58,37.0,38
140US41019090000,41019090000,14.88,0.0,1.0,0
140US41019130000,41019130000,36.87,36.87,2.0,2
140US41003000600,41003000600,0.0,44.58,0.0,2
